Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:52:22+00:00
Date,29/05/2026
Time,06/52/22
Session Index,3
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.636
Incomplete lap, 6.323, sectors, 0,0,0,0,6.323
Lap 1, 46.974, sectors, 8.02,17.572,12.464,0,8.918
Lap 2, 43.133, sectors, 7.538,17.411,11.195,0,6.989
Lap 3, 42.9, sectors, 7.528,17.277,11.213,0,6.882
Lap 4, 42.972, sectors, 7.49,17.394,11.14,0,6.948
Lap 5, 43.019, sectors, 7.516,17.473,11.111,0,6.919
Lap 6, 42.722, sectors, 7.476,17.303,11.07,0,6.873
Lap 7, 42.828, sectors, 7.544,17.33,11.046,0,6.908
Lap 8, 43.047, sectors, 7.611,17.509,11.032,0,6.895
Lap 9, 42.765, sectors, 7.59,17.291,10.993,0,6.891
Lap 10, 42.636, sectors, 7.579,17.259,10.971,0,6.827
Lap 11, 47.63, sectors, 7.584,17.392,15.402,0,7.252
Lap 12, 43.249, sectors, 7.664,17.637,11.024,0,6.924
Lap 13, 42.746, sectors, 7.478,17.324,11.074,0,6.870
Lap 14, 42.798, sectors, 7.607,17.317,11.03,0,6.844
Incomplete lap, 66.458, sectors, 8.687,0,21.711,0,36.060

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
965,2026-05-29T18:53:58.600Z,50.3732341,30.4650412,178.4,14.43,0.651,-0.627,1.023,2,165.12
966,2026-05-29T18:53:58.700Z,50.3732213,30.4650447,178.4,14.40,0.673,-0.514,0.866,3,169.64
967,2026-05-29T18:53:58.800Z,50.3732084,30.4650464,178.4,14.30,0.404,-0.505,0.999,3,174.41
968,2026-05-29T18:53:58.900Z,50.3731954,30.4650474,178.4,14.46,0.199,-0.766,1.129,3,176.88
969,2026-05-29T18:53:59.000Z,50.3731828,30.4650460,178.4,14.07,0.475,-0.645,0.998,3,183.38
970,2026-05-29T18:53:59.100Z,50.3731698,30.4650437,178.4,14.44,0.342,-0.565,1.022,3,186.28
971,2026-05-29T18:53:59.200Z,50.3731573,30.4650401,178.4,14.19,0.321,-0.672,1.115,3,189.96
972,2026-05-29T18:53:59.300Z,50.3731456,30.4650351,178.4,13.64,0.265,-0.753,1.074,3,194.82
973,2026-05-29T18:53:59.400Z,50.3731340,30.4650291,178.4,13.51,0.193,-0.616,1.036,3,197.90
974,2026-05-29T18:53:59.500Z,50.3731233,30.4650224,178.4,13.03,-0.179,-0.687,1.113,3,201.11
975,2026-05-29T18:53:59.600Z,50.3731135,30.4650147,178.4,12.35,-0.253,-0.677,1.111,3,206.09
976,2026-05-29T18:53:59.700Z,50.3731044,30.4650063,178.4,11.82,-0.281,-0.594,0.978,3,210.16
977,2026-05-29T18:53:59.800Z,50.3730964,30.4649974,178.3,11.08,-0.184,-0.459,0.926,3,215.13
978,2026-05-29T18:53:59.900Z,50.3730886,30.4649880,178.3,10.92,-0.077,-0.427,0.777,3,217.70
979,2026-05-29T18:54:00.000Z,50.3730828,30.4649784,178.2,9.91,0.040,-0.263,0.580,3,226.24
980,2026-05-29T18:54:00.100Z,50.3730770,30.4649681,178.3,9.75,0.053,-0.189,0.581,3,228.31
981,2026-05-29T18:54:00.200Z,50.3730727,30.4649580,178.2,8.97,0.000,0.025,0.688,3,235.30
982,2026-05-29T18:54:00.300Z,50.3730689,30.4649476,178.2,8.68,0.140,0.087,0.661,3,239.07
983,2026-05-29T18:54:00.400Z,50.3730661,30.4649368,178.1,8.60,-0.003,0.240,0.961,3,246.77
984,2026-05-29T18:54:00.500Z,50.3730642,30.4649263,178.2,7.78,0.214,0.399,1.096,3,250.40
985,2026-05-29T18:54:00.600Z,50.3730633,30.4649151,178.2,8.08,0.230,0.320,1.184,3,261.30
986,2026-05-29T18:54:00.700Z,50.3730634,30.4649053,178.1,7.23,0.271,0.289,1.236,3,265.44
987,2026-05-29T18:54:00.800Z,50.3730643,30.4648942,178.2,7.68,0.282,0.068,1.335,3,273.04
988,2026-05-29T18:54:00.900Z,50.3730665,30.4648851,178.1,7.06,0.426,-0.071,1.112,3,283.22
989,2026-05-29T18:54:01.000Z,50.3730692,30.4648759,178.1,7.11,0.251,-0.500,1.137,3,291.62
990,2026-05-29T18:54:01.100Z,50.3730732,30.4648680,178.1,7.05,0.357,-0.573,1.095,3,303.18
991,2026-05-29T18:54:01.200Z,50.3730775,30.4648609,178.1,6.96,0.366,-0.777,1.017,3,310.49
992,2026-05-29T18:54:01.300Z,50.3730826,30.4648546,178.1,7.04,0.210,-0.829,1.018,3,318.81
993,2026-05-29T18:54:01.400Z,50.3730883,30.4648495,178.1,7.14,0.321,-0.835,1.032,3,326.99
994,2026-05-29T18:54:01.500Z,50.3730945,30.4648454,178.2,7.38,0.305,-0.701,1.095,3,334.93
995,2026-05-29T18:54:01.600Z,50.3731010,30.4648423,178.2,7.47,0.188,-0.610,1.047,3,341.78
996,2026-05-29T18:54:01.700Z,50.3731079,30.4648401,178.2,7.73,0.217,-0.519,1.120,3,346.55
997,2026-05-29T18:54:01.800Z,50.3731149,30.4648387,178.2,7.81,0.224,-0.369,1.129,3,351.30
998,2026-05-29T18:54:01.900Z,50.3731224,30.4648380,178.2,8.18,0.239,-0.288,1.132,3,356.54
999,2026-05-29T18:54:02.000Z,50.3731298,30.4648385,178.2,8.19,0.104,-0.304,1.110,3,1.41
1000,2026-05-29T18:54:02.100Z,50.3731374,30.4648396,178.2,8.41,0.220,-0.255,1.094,3,5.51
1001,2026-05-29T18:54:02.200Z,50.3731452,30.4648420,178.2,8.69,0.121,-0.327,1.081,3,9.94
1002,2026-05-29T18:54:02.300Z,50.3731529,30.4648447,178.2,8.79,0.193,-0.253,0.974,3,12.78
1003,2026-05-29T18:54:02.400Z,50.3731608,30.4648479,178.2,8.98,0.076,-0.261,1.016,3,14.32
1004,2026-05-29T18:54:02.500Z,50.3731688,30.4648513,178.2,9.25,0.133,-0.096,0.954,3,14.94
1005,2026-05-29T18:54:02.600Z,50.3731770,30.4648546,178.2,9.32,0.141,-0.020,0.966,3,14.64
1006,2026-05-29T18:54:02.700Z,50.3731854,30.4648576,178.2,9.52,0.138,0.157,0.876,3,12.75
1007,2026-05-29T18:54:02.800Z,50.3731938,30.4648586,178.2,9.45,0.013,0.420,0.876,3,4.56
1008,2026-05-29T18:54:02.900Z,50.3732022,30.4648598,178.2,9.42,-0.094,0.411,0.877,3,5.38
1009,2026-05-29T18:54:03.000Z,50.3732109,30.4648608,178.3,9.60,-0.160,0.372,0.862,3,5.17
1010,2026-05-29T18:54:03.100Z,50.3732192,30.4648579,178.2,9.61,-0.253,0.672,0.828,3,348.66
1011,2026-05-29T18:54:03.200Z,50.3732273,30.4648548,178.2,9.32,-0.284,0.689,0.945,3,346.70
1012,2026-05-29T18:54:03.300Z,50.3732355,30.4648510,178.2,9.54,0.049,0.758,0.883,3,343.71
1013,2026-05-29T18:54:03.400Z,50.3732429,30.4648444,178.2,9.62,0.049,0.758,0.883,3,332.34
1014,2026-05-29T18:54:03.500Z,50.3732501,30.4648373,178.2,9.52,-0.015,1.064,0.884,3,327.88
1015,2026-05-29T18:54:03.600Z,50.3732565,30.4648289,178.2,9.37,-0.178,0.965,0.948,3,321.39
1016,2026-05-29T18:54:03.700Z,50.3732622,30.4648191,178.2,9.49,-0.045,1.061,0.923,3,313.67
1017,2026-05-29T18:54:03.800Z,50.3732673,30.4648084,178.2,9.49,-0.120,1.086,0.990,3,307.58
1018,2026-05-29T18:54:03.900Z,50.3732716,30.4647969,178.2,9.46,-0.138,1.008,0.962,3,301.24
1019,2026-05-29T18:54:04.000Z,50.3732751,30.4647846,178.2,9.59,-0.136,1.011,1.069,3,295.19
1020,2026-05-29T18:54:04.100Z,50.3732780,30.4647724,178.2,9.16,-0.045,0.966,1.068,3,291.06
1021,2026-05-29T18:54:04.200Z,50.3732799,30.4647594,178.2,9.41,0.065,1.062,1.122,3,284.54
1022,2026-05-29T18:54:04.300Z,50.3732809,30.4647466,178.2,9.13,0.205,0.918,1.149,3,277.62
1023,2026-05-29T18:54:04.400Z,50.3732811,30.4647336,178.2,9.29,0.144,1.102,1.125,3,272.52
1024,2026-05-29T18:54:04.500Z,50.3732799,30.4647205,178.2,9.30,0.104,1.057,0.912,3,263.04
1025,2026-05-29T18:54:04.600Z,50.3732783,30.4647080,178.2,9.14,-0.064,1.170,0.985,3,259.03
1026,2026-05-29T18:54:04.700Z,50.3732753,30.4646956,178.2,9.27,-0.043,1.029,0.778,3,250.20
1027,2026-05-29T18:54:04.800Z,50.3732720,30.4646831,178.2,9.56,-0.193,1.218,0.739,3,247.96
1028,2026-05-29T18:54:04.900Z,50.3732675,30.4646720,178.2,9.39,-0.068,1.011,0.772,3,238.22
1029,2026-05-29T18:54:05.000Z,50.3732624,30.4646604,178.2,9.82,0.001,0.851,0.835,3,235.49
1030,2026-05-29T18:54:05.100Z,50.3732571,30.4646496,178.2,9.71,0.033,0.642,0.817,3,232.36
1031,2026-05-29T18:54:05.200Z,50.3732508,30.4646391,178.2,10.08,-0.060,0.674,1.000,3,227.55
1032,2026-05-29T18:54:05.300Z,50.3732443,30.4646291,178.2,10.07,0.158,0.415,0.917,3,224.79
1033,2026-05-29T18:54:05.400Z,50.3732373,30.4646193,178.2,10.36,0.035,0.460,0.961,3,221.73
1034,2026-05-29T18:54:05.500Z,50.3732299,30.4646102,178.2,10.36,0.252,0.451,0.866,3,218.68
1035,2026-05-29T18:54:05.600Z,50.3732223,30.4646012,178.2,10.61,0.038,0.481,0.844,3,217.04
1036,2026-05-29T18:54:05.700Z,50.3732145,30.4645921,178.2,10.75,0.031,0.443,0.689,3,216.71
1037,2026-05-29T18:54:05.800Z,50.3732064,30.4645832,178.2,10.94,-0.016,0.355,0.877,3,215.17
1038,2026-05-29T18:54:05.900Z,50.3731984,30.4645737,178.2,11.06,0.133,0.232,0.733,3,216.90
1039,2026-05-29T18:54:06.000Z,50.3731903,30.4645641,178.2,11.21,0.073,0.189,0.705,3,217.24
1040,2026-05-29T18:54:06.100Z,50.3731823,30.4645542,178.2,11.35,0.332,0.028,0.550,3,218.22
1041,2026-05-29T18:54:06.200Z,50.3731742,30.4645438,178.2,11.59,0.390,-0.014,0.555,3,219.15
1042,2026-05-29T18:54:06.300Z,50.3731661,30.4645334,178.2,11.60,0.273,0.061,0.547,3,219.44
1043,2026-05-29T18:54:06.400Z,50.3731578,30.4645230,178.2,11.80,0.307,-0.047,0.474,3,218.76
1044,2026-05-29T18:54:06.500Z,50.3731494,30.4645127,178.2,11.89,0.169,0.100,0.503,3,218.05
1045,2026-05-29T18:54:06.600Z,50.3731406,30.4645028,178.2,12.00,-0.051,0.379,0.476,3,216.07
1046,2026-05-29T18:54:06.700Z,50.3731315,30.4644932,178.2,12.11,-0.332,0.436,0.561,3,214.15
1047,2026-05-29T18:54:06.800Z,50.3731222,30.4644844,178.2,12.05,-0.174,0.486,0.448,3,211.08
1048,2026-05-29T18:54:06.900Z,50.3731124,30.4644760,178.2,12.33,-0.421,0.724,0.472,3,209.13
1049,2026-05-29T18:54:07.000Z,50.3731023,30.4644684,178.2,12.40,-0.484,0.755,0.534,3,205.78
1050,2026-05-29T18:54:07.100Z,50.3730919,30.4644618,178.2,12.42,-0.310,0.636,0.577,3,202.22
1051,2026-05-29T18:54:07.200Z,50.3730811,30.4644564,178.2,12.50,-0.169,0.742,0.709,3,198.23
1052,2026-05-29T18:54:07.300Z,50.3730704,30.4644518,178.2,12.37,-0.303,0.823,0.707,3,195.39
1053,2026-05-29T18:54:07.400Z,50.3730589,30.4644489,178.1,12.82,-0.375,0.749,0.937,3,189.90
1054,2026-05-29T18:54:07.500Z,50.3730479,30.4644463,178.1,12.54,-0.233,0.613,0.977,3,188.47
1055,2026-05-29T18:54:07.600Z,50.3730367,30.4644458,178.1,12.45,-0.285,0.830,1.055,3,182.39
1056,2026-05-29T18:54:07.700Z,50.3730253,30.4644465,178.1,12.68,-0.267,0.951,0.823,3,177.98
1057,2026-05-29T18:54:07.800Z,50.3730142,30.4644487,178.1,12.56,-0.308,0.793,0.805,3,172.96
1058,2026-05-29T18:54:07.900Z,50.3730030,30.4644519,178.1,12.55,-0.125,1.028,0.648,3,169.95
1059,2026-05-29T18:54:08.000Z,50.3729921,30.4644573,178.1,12.73,-0.148,1.150,0.564,3,162.86
1060,2026-05-29T18:54:08.100Z,50.3729815,30.4644638,178.1,12.74,-0.246,1.012,0.479,3,159.07
1061,2026-05-29T18:54:08.200Z,50.3729713,30.4644711,178.1,12.58,-0.181,1.019,0.675,3,155.66
1062,2026-05-29T18:54:08.300Z,50.3729612,30.4644796,178.1,12.76,-0.278,1.177,0.780,3,152.01
1063,2026-05-29T18:54:08.400Z,50.3729519,30.4644899,178.1,12.78,-0.187,0.966,0.720,3,145.80
1064,2026-05-29T18:54:08.500Z,50.3729426,30.4645008,178.1,12.97,-0.054,0.999,0.575,3,143.54
1065,2026-05-29T18:54:08.600Z,50.3729339,30.4645123,178.1,12.73,-0.051,1.041,0.568,3,140.19
1066,2026-05-29T18:54:08.700Z,50.3729259,30.4645252,178.1,12.75,0.032,0.986,0.570,3,134.95
1067,2026-05-29T18:54:08.800Z,50.3729178,30.4645383,178.1,12.95,0.084,0.971,0.462,3,134.03
1068,2026-05-29T18:54:08.900Z,50.3729103,30.4645522,178.1,12.98,-0.025,0.919,0.518,3,130.36
1069,2026-05-29T18:54:09.000Z,50.3729028,30.4645664,178.2,13.17,-0.054,0.659,0.680,3,129.88
1070,2026-05-29T18:54:09.100Z,50.3728952,30.4645802,178.2,13.01,0.090,0.337,0.760,3,130.51
1071,2026-05-29T18:54:09.200Z,50.3728874,30.4645945,178.2,13.42,-0.037,0.216,0.584,3,130.72
1072,2026-05-29T18:54:09.300Z,50.3728794,30.4646083,178.2,13.28,0.214,0.054,0.618,3,131.70
1073,2026-05-29T18:54:09.400Z,50.3728713,30.4646224,178.3,13.49,0.385,0.037,0.687,3,132.17
1074,2026-05-29T18:54:09.500Z,50.3728633,30.4646364,178.3,13.50,0.335,0.058,0.668,3,132.06
1075,2026-05-29T18:54:09.600Z,50.3728557,30.4646508,178.3,13.28,0.314,0.296,0.659,3,129.76
1076,2026-05-29T18:54:09.700Z,50.3728483,30.4646657,178.3,13.42,0.236,0.252,0.690,3,127.88
1077,2026-05-29T18:54:09.800Z,50.3728417,30.4646807,178.3,12.96,0.193,0.481,0.590,3,125.14
1078,2026-05-29T18:54:09.900Z,50.3728358,30.4646959,178.4,12.72,0.009,0.648,0.535,3,122.24
1079,2026-05-29T18:54:10.000Z,50.3728294,30.4647118,178.4,13.07,-0.010,0.812,0.343,3,122.24
1080,2026-05-29T18:54:10.100Z,50.3728232,30.4647277,178.4,12.87,0.126,1.027,0.310,3,121.00
1081,2026-05-29T18:54:10.200Z,50.3728160,30.4647438,178.4,13.27,0.214,1.147,0.402,3,122.16
1082,2026-05-29T18:54:10.300Z,50.3728104,30.4647609,178.4,13.47,-0.132,0.889,0.510,3,120.44
1083,2026-05-29T18:54:10.400Z,50.3728095,30.4647793,178.5,12.81,0.012,1.044,0.480,3,111.77
1084,2026-05-29T18:54:10.500Z,50.3728092,30.4647973,178.4,12.37,0.129,0.985,0.690,3,104.49
1085,2026-05-29T18:54:10.600Z,50.3728079,30.4648147,178.4,12.17,-0.141,0.671,0.791,3,101.62
1086,2026-05-29T18:54:10.700Z,50.3728075,30.4648318,178.4,11.93,-0.031,0.954,0.642,3,97.71
1087,2026-05-29T18:54:10.800Z,50.3728079,30.4648501,178.5,12.47,0.000,0.934,0.506,3,93.32
1088,2026-05-29T18:54:10.900Z,50.3728094,30.4648656,178.5,11.46,-0.082,0.797,0.661,3,86.25
1089,2026-05-29T18:54:11.000Z,50.3728122,30.4648804,178.4,11.08,-0.254,0.807,0.657,3,78.69
1090,2026-05-29T18:54:11.100Z,50.3728157,30.4648941,178.4,10.70,-0.171,0.848,0.528,3,72.50
1091,2026-05-29T18:54:11.200Z,50.3728197,30.4649059,178.4,9.94,-0.259,0.741,0.726,3,65.79
1092,2026-05-29T18:54:11.300Z,50.3728241,30.4649176,178.4,9.77,-0.093,0.755,0.826,3,61.14
1093,2026-05-29T18:54:11.400Z,50.3728299,30.4649275,178.4,9.55,-0.093,0.755,0.826,3,51.22
1094,2026-05-29T18:54:11.500Z,50.3728359,30.4649363,178.4,9.25,-0.223,0.750,1.013,3,45.13
1095,2026-05-29T18:54:11.600Z,50.3728421,30.4649441,178.4,8.98,-0.223,0.750,1.013,3,39.82
1096,2026-05-29T18:54:11.700Z,50.3728488,30.4649506,178.4,8.85,-0.084,1.000,0.841,3,32.88
1097,2026-05-29T18:54:11.800Z,50.3728561,30.4649544,178.4,8.71,-0.325,0.935,0.739,3,20.33
1098,2026-05-29T18:54:11.900Z,50.3728631,30.4649576,178.4,8.33,-0.433,0.935,0.588,3,17.34
1099,2026-05-29T18:54:12.000Z,50.3728694,30.4649614,178.3,7.85,-0.383,1.302,0.524,3,18.96
1100,2026-05-29T18:54:12.100Z,50.3728773,30.4649620,178.4,8.38,-0.404,1.263,0.531,3,4.38
1101,2026-05-29T18:54:12.200Z,50.3728840,30.4649623,178.4,7.97,-0.630,1.178,0.501,3,3.08
1102,2026-05-29T18:54:12.300Z,50.3728900,30.4649612,178.2,7.52,-0.560,1.257,0.536,3,358.02
1103,2026-05-29T18:54:12.400Z,50.3728971,30.4649579,178.3,8.16,-0.328,1.422,0.454,3,345.02
1104,2026-05-29T18:54:12.500Z,50.3729033,30.4649532,178.3,7.78,-0.310,1.247,0.458,3,339.67
1105,2026-05-29T18:54:12.600Z,50.3729093,30.4649474,178.3,7.87,-0.252,1.261,0.487,3,332.95
1106,2026-05-29T18:54:12.700Z,50.3729148,30.4649410,178.3,7.65,-0.062,1.222,0.627,3,327.71
1107,2026-05-29T18:54:12.800Z,50.3729197,30.4649331,178.4,7.76,0.089,1.186,0.668,3,320.81
1108,2026-05-29T18:54:12.900Z,50.3729237,30.4649241,178.4,7.73,-0.003,1.035,0.808,3,312.14
1109,2026-05-29T18:54:13.000Z,50.3729276,30.4649150,178.4,7.81,0.118,0.943,1.005,3,306.64
1110,2026-05-29T18:54:13.100Z,50.3729302,30.4649047,178.5,7.81,0.015,0.863,1.096,3,296.95
1111,2026-05-29T18:54:13.200Z,50.3729325,30.4648942,178.5,7.83,0.074,0.821,1.011,3,290.58
1112,2026-05-29T18:54:13.300Z,50.3729341,30.4648831,178.5,8.03,-0.085,0.854,1.089,3,283.02
1113,2026-05-29T18:54:13.400Z,50.3729346,30.4648732,178.6,7.26,0.023,0.928,1.118,3,276.36
1114,2026-05-29T18:54:13.500Z,50.3729346,30.4648628,178.7,7.35,-0.014,1.001,1.120,3,271.38
1115,2026-05-29T18:54:13.600Z,50.3729334,30.4648518,178.9,7.77,0.166,0.829,1.110,3,261.39
1116,2026-05-29T18:54:13.700Z,50.3729319,30.4648410,179.0,7.80,-0.023,0.927,1.192,3,257.28
1117,2026-05-29T18:54:13.800Z,50.3729294,30.4648303,179.2,8.02,-0.005,0.903,1.163,3,249.67
1118,2026-05-29T18:54:13.900Z,50.3729266,30.4648199,179.4,8.03,-0.146,0.863,1.158,3,245.95
1119,2026-05-29T18:54:14.000Z,50.3729231,30.4648099,179.5,8.15,-0.150,0.788,1.051,3,240.13
1120,2026-05-29T18:54:14.100Z,50.3729193,30.4648000,179.6,8.24,-0.251,0.858,1.003,3,238.73
1121,2026-05-29T18:54:14.200Z,50.3729150,30.4647908,179.8,8.14,-0.102,0.756,0.917,3,233.09
1122,2026-05-29T18:54:14.300Z,50.3729102,30.4647820,179.9,8.29,-0.143,0.639,0.827,3,229.34
1123,2026-05-29T18:54:14.400Z,50.3729051,30.4647734,180.1,8.38,-0.110,0.670,0.781,3,226.60
1124,2026-05-29T18:54:14.500Z,50.3728997,30.4647658,180.2,8.20,-0.063,0.625,0.775,3,221.84
1125,2026-05-29T18:54:14.600Z,50.3728938,30.4647578,180.3,8.57,-0.055,0.683,0.830,3,220.18
1126,2026-05-29T18:54:14.700Z,50.3728878,30.4647503,180.5,8.67,0.002,0.530,0.838,3,218.63
1127,2026-05-29T18:54:14.800Z,50.3728820,30.4647429,180.6,8.55,0.150,0.440,0.794,3,218.84
1128,2026-05-29T18:54:14.900Z,50.3728757,30.4647357,180.7,8.74,0.207,0.318,0.930,3,216.79
1129,2026-05-29T18:54:15.000Z,50.3728693,30.4647280,180.8,9.01,0.088,0.270,0.956,3,217.12
1130,2026-05-29T18:54:15.100Z,50.3728629,30.4647206,180.9,8.92,-0.105,0.191,0.998,3,216.86
1131,2026-05-29T18:54:15.200Z,50.3728565,30.4647129,180.9,9.12,-0.212,0.262,0.893,3,217.24
1132,2026-05-29T18:54:15.300Z,50.3728498,30.4647049,181.0,9.41,-0.347,0.253,0.938,3,217.42
1133,2026-05-29T18:54:15.400Z,50.3728430,30.4646973,181.0,9.34,-0.307,0.153,0.813,3,216.72
1134,2026-05-29T18:54:15.500Z,50.3728361,30.4646895,181.0,9.45,-0.344,0.051,0.732,3,216.06
1135,2026-05-29T18:54:15.600Z,50.3728288,30.4646812,180.9,9.85,-0.184,-0.013,0.705,3,217.17
1136,2026-05-29T18:54:15.700Z,50.3728215,30.4646731,180.9,9.96,-0.169,-0.013,0.720,3,216.04
1137,2026-05-29T18:54:15.800Z,50.3728139,30.4646646,180.8,10.20,-0.069,0.027,0.649,3,216.10
1138,2026-05-29T18:54:15.900Z,50.3728065,30.4646560,180.8,10.23,0.223,0.023,0.546,3,216.83
