Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:25:07+00:00
Date,29/05/2026
Time,06/25/07
Session Index,1
Session Type,Track
Track,Custom Track
Configuration,
Laps,12
Best Lap Time,42.761
Incomplete lap, 5.09, sectors, 0,0,0,0,5.090
Lap 1, 44.652, sectors, 8.272,17.934,11.354,0,7.092
Lap 2, 43.377, sectors, 7.734,17.604,11.056,0,6.983
Lap 3, 43.479, sectors, 7.642,17.806,11.085,0,6.946
Lap 4, 42.946, sectors, 7.62,17.384,11.011,0,6.931
Lap 5, 43.883, sectors, 7.741,18.162,11.036,0,6.944
Lap 6, 42.983, sectors, 7.562,17.346,11.103,0,6.972
Lap 7, 42.761, sectors, 7.587,17.388,10.82,0,6.966
Lap 8, 43.854, sectors, 7.596,17.525,11.746,0,6.987
Lap 9, 43.032, sectors, 7.62,17.548,10.895,0,6.969
Lap 10, 42.992, sectors, 7.505,17.386,11.127,0,6.974
Lap 11, 42.774, sectors, 7.545,17.422,10.913,0,6.894
Lap 12, 43.227, sectors, 7.871,17.526,10.921,0,6.909
Incomplete lap, 69.75, sectors, 7.576,17.306,11.194,0,33.674

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
230,2026-05-29T18:25:30.600Z,50.3728497,30.4646873,179.5,9.51,-0.087,-0.093,0.984,1,218.58
231,2026-05-29T18:25:30.700Z,50.3728425,30.4646786,179.5,9.93,0.005,-0.059,0.908,1,218.51
232,2026-05-29T18:25:30.800Z,50.3728352,30.4646700,179.5,10.09,-0.064,-0.049,0.849,1,217.65
233,2026-05-29T18:25:30.900Z,50.3728278,30.4646611,179.5,10.27,-0.140,-0.093,0.836,1,218.17
234,2026-05-29T18:25:31.000Z,50.3728203,30.4646522,179.4,10.38,-0.123,-0.103,0.846,1,219.00
235,2026-05-29T18:25:31.100Z,50.3728129,30.4646423,179.3,10.72,-0.177,-0.044,0.759,1,221.86
236,2026-05-29T18:25:31.200Z,50.3728054,30.4646320,179.2,11.05,-0.211,-0.156,0.715,1,221.97
237,2026-05-29T18:25:31.300Z,50.3727979,30.4646212,179.1,11.30,-0.290,-0.319,0.698,1,224.03
238,2026-05-29T18:25:31.400Z,50.3727909,30.4646099,179.0,11.28,-0.109,-0.362,0.577,1,226.51
239,2026-05-29T18:25:31.500Z,50.3727833,30.4645983,178.9,11.74,0.103,-0.313,0.252,1,226.23
240,2026-05-29T18:25:31.600Z,50.3727761,30.4645857,178.7,12.00,0.051,-0.379,0.186,1,229.01
241,2026-05-29T18:25:31.700Z,50.3727691,30.4645730,178.6,11.97,-0.164,-0.370,0.095,1,229.87
242,2026-05-29T18:25:31.800Z,50.3727620,30.4645594,178.4,12.44,0.028,-0.210,0.006,1,231.42
243,2026-05-29T18:25:31.900Z,50.3727553,30.4645453,178.3,12.47,-0.176,-0.232,0.275,1,233.69
244,2026-05-29T18:25:32.000Z,50.3727492,30.4645308,178.1,12.43,-0.246,-0.340,0.476,1,236.71
245,2026-05-29T18:25:32.100Z,50.3727434,30.4645158,178.0,12.44,-0.136,-0.405,0.505,1,239.37
246,2026-05-29T18:25:32.200Z,50.3727392,30.4645010,177.8,11.75,-0.065,-0.504,0.649,1,245.49
247,2026-05-29T18:25:32.300Z,50.3727352,30.4644869,177.7,11.09,-0.237,-0.384,0.797,1,247.11
248,2026-05-29T18:25:32.400Z,50.3727319,30.4644729,177.6,10.75,-0.132,-0.453,0.691,1,249.83
249,2026-05-29T18:25:32.500Z,50.3727293,30.4644588,177.5,10.47,-0.229,-0.243,0.871,1,253.45
250,2026-05-29T18:25:32.600Z,50.3727278,30.4644453,177.5,9.74,-0.317,-0.103,1.116,1,258.76
251,2026-05-29T18:25:32.700Z,50.3727265,30.4644314,177.5,9.97,-0.247,0.186,1.232,1,260.73
252,2026-05-29T18:25:32.800Z,50.3727272,30.4644188,177.5,8.93,-0.213,-0.128,1.321,1,271.05
253,2026-05-29T18:25:32.900Z,50.3727277,30.4644063,177.5,8.97,-0.063,-0.069,1.182,1,272.48
254,2026-05-29T18:25:33.000Z,50.3727301,30.4643953,177.5,8.29,0.028,-0.441,0.983,1,284.76
255,2026-05-29T18:25:33.100Z,50.3727326,30.4643840,177.4,8.54,0.100,-0.639,0.879,1,287.74
256,2026-05-29T18:25:33.200Z,50.3727365,30.4643741,177.5,8.12,0.057,-0.979,0.765,1,298.24
257,2026-05-29T18:25:33.300Z,50.3727410,30.4643651,177.4,8.04,-0.092,-1.069,0.880,1,305.77
258,2026-05-29T18:25:33.400Z,50.3727461,30.4643567,177.4,8.07,-0.092,-1.069,0.880,1,311.16
259,2026-05-29T18:25:33.500Z,50.3727516,30.4643493,177.4,7.97,-0.033,-0.845,0.953,1,317.55
260,2026-05-29T18:25:33.600Z,50.3727580,30.4643437,177.4,7.96,0.120,-0.875,0.961,1,327.85
261,2026-05-29T18:25:33.700Z,50.3727646,30.4643394,177.4,7.83,0.121,-0.736,1.145,1,335.57
262,2026-05-29T18:25:33.800Z,50.3727714,30.4643359,177.4,7.89,0.134,-0.591,1.197,1,340.99
263,2026-05-29T18:25:33.900Z,50.3727795,30.4643326,177.5,8.70,0.224,-0.298,1.177,1,345.50
264,2026-05-29T18:25:34.000Z,50.3727866,30.4643310,177.5,8.14,0.239,-0.390,1.185,1,351.13
265,2026-05-29T18:25:34.100Z,50.3727940,30.4643318,177.5,8.14,0.167,-0.377,1.164,1,2.75
266,2026-05-29T18:25:34.200Z,50.3728020,30.4643320,177.5,8.58,0.320,-0.280,1.121,1,1.19
267,2026-05-29T18:25:34.300Z,50.3728095,30.4643343,177.6,8.37,0.247,-0.368,1.136,1,11.09
268,2026-05-29T18:25:34.400Z,50.3728169,30.4643376,177.6,8.50,0.144,-0.516,1.077,1,15.25
269,2026-05-29T18:25:34.500Z,50.3728240,30.4643421,177.7,8.43,0.109,-0.507,1.030,1,21.56
270,2026-05-29T18:25:34.600Z,50.3728308,30.4643478,177.7,8.66,-0.042,-0.493,1.015,1,26.57
271,2026-05-29T18:25:34.700Z,50.3728372,30.4643548,177.6,8.69,-0.100,-0.416,0.933,1,33.39
272,2026-05-29T18:25:34.800Z,50.3728442,30.4643610,177.7,8.85,-0.171,-0.202,0.876,1,29.83
273,2026-05-29T18:25:34.900Z,50.3728510,30.4643655,177.6,8.46,-0.209,-0.073,0.880,1,22.38
274,2026-05-29T18:25:35.000Z,50.3728579,30.4643699,177.6,8.34,-0.435,0.112,0.961,1,21.74
275,2026-05-29T18:25:35.100Z,50.3728649,30.4643736,177.5,8.39,-0.431,0.218,0.990,1,17.95
276,2026-05-29T18:25:35.200Z,50.3728724,30.4643756,177.6,8.30,-0.363,0.464,1.105,1,11.41
277,2026-05-29T18:25:35.300Z,50.3728794,30.4643762,177.5,7.85,-0.221,0.452,1.071,1,3.63
278,2026-05-29T18:25:35.400Z,50.3728862,30.4643752,177.5,7.64,-0.237,0.817,1.152,1,355.40
279,2026-05-29T18:25:35.500Z,50.3728923,30.4643732,177.5,7.04,-0.078,0.900,0.946,1,349.29
280,2026-05-29T18:25:35.600Z,50.3728984,30.4643692,177.5,7.33,-0.028,1.074,0.934,1,338.44
281,2026-05-29T18:25:35.700Z,50.3729038,30.4643641,177.5,7.11,-0.039,1.049,0.937,1,330.02
282,2026-05-29T18:25:35.800Z,50.3729090,30.4643582,177.5,6.97,-0.167,1.121,1.149,1,324.77
283,2026-05-29T18:25:35.900Z,50.3729134,30.4643514,177.5,7.08,-0.136,0.935,1.120,1,318.46
284,2026-05-29T18:25:36.000Z,50.3729171,30.4643435,177.5,6.97,-0.093,0.939,1.151,1,309.30
285,2026-05-29T18:25:36.100Z,50.3729201,30.4643350,177.5,6.83,0.107,0.820,0.914,1,300.35
286,2026-05-29T18:25:36.200Z,50.3729224,30.4643260,177.5,6.88,-0.010,0.912,1.050,1,293.36
287,2026-05-29T18:25:36.300Z,50.3729238,30.4643166,177.5,6.83,-0.061,0.864,0.987,1,284.89
288,2026-05-29T18:25:36.400Z,50.3729244,30.4643068,177.5,6.94,0.108,0.985,0.859,1,276.73
289,2026-05-29T18:25:36.500Z,50.3729238,30.4642970,177.5,6.91,-0.010,0.903,0.886,1,267.24
290,2026-05-29T18:25:36.600Z,50.3729225,30.4642875,177.5,6.88,-0.361,1.023,1.077,1,260.03
291,2026-05-29T18:25:36.700Z,50.3729204,30.4642781,177.5,7.04,-0.280,1.012,1.008,1,251.81
292,2026-05-29T18:25:36.800Z,50.3729174,30.4642691,177.5,7.20,-0.244,1.055,1.011,1,244.54
293,2026-05-29T18:25:36.900Z,50.3729136,30.4642606,177.5,7.28,-0.433,0.916,1.285,1,236.73
294,2026-05-29T18:25:37.000Z,50.3729094,30.4642524,177.5,7.36,-0.347,0.910,1.366,1,231.98
295,2026-05-29T18:25:37.100Z,50.3729046,30.4642446,177.5,7.73,-0.020,0.865,1.309,1,227.41
296,2026-05-29T18:25:37.200Z,50.3728991,30.4642377,177.5,7.74,0.321,0.706,1.026,1,220.75
297,2026-05-29T18:25:37.300Z,50.3728932,30.4642312,177.5,7.97,0.407,0.619,0.844,1,216.14
298,2026-05-29T18:25:37.400Z,50.3728868,30.4642255,177.5,8.06,0.434,0.615,0.746,1,210.39
299,2026-05-29T18:25:37.500Z,50.3728798,30.4642206,177.5,8.44,0.220,0.638,0.806,1,205.19
300,2026-05-29T18:25:37.600Z,50.3728728,30.4642163,177.4,8.31,0.076,0.535,0.807,1,201.76
301,2026-05-29T18:25:37.700Z,50.3728653,30.4642132,177.4,8.54,-0.230,0.568,1.067,1,196.10
302,2026-05-29T18:25:37.800Z,50.3728578,30.4642100,177.5,8.70,-0.183,0.562,1.134,1,194.52
303,2026-05-29T18:25:37.900Z,50.3728501,30.4642075,177.5,8.72,-0.208,0.585,1.078,1,191.63
304,2026-05-29T18:25:38.000Z,50.3728420,30.4642065,177.5,8.98,-0.161,0.547,1.100,1,185.03
305,2026-05-29T18:25:38.100Z,50.3728338,30.4642064,177.6,9.19,-0.037,0.591,1.048,1,180.51
306,2026-05-29T18:25:38.200Z,50.3728247,30.4642064,177.5,9.88,0.118,0.496,0.853,1,180.50
307,2026-05-29T18:25:38.300Z,50.3728166,30.4642070,177.6,9.26,0.282,0.449,0.804,1,176.97
308,2026-05-29T18:25:38.400Z,50.3728074,30.4642080,177.5,10.02,0.308,0.357,0.763,1,176.61
309,2026-05-29T18:25:38.500Z,50.3727984,30.4642095,177.5,10.04,0.447,0.284,0.632,1,174.39
310,2026-05-29T18:25:38.600Z,50.3727893,30.4642105,177.5,10.15,0.219,0.307,0.680,1,176.37
311,2026-05-29T18:25:38.700Z,50.3727801,30.4642124,177.5,10.32,0.244,0.298,0.627,1,172.97
312,2026-05-29T18:25:38.800Z,50.3727708,30.4642143,177.4,10.43,0.046,0.237,0.757,1,172.76
313,2026-05-29T18:25:38.900Z,50.3727613,30.4642166,177.4,10.65,0.056,0.304,0.722,1,171.52
314,2026-05-29T18:25:39.000Z,50.3727519,30.4642186,177.4,10.57,-0.064,0.409,0.777,1,171.95
315,2026-05-29T18:25:39.100Z,50.3727419,30.4642208,177.4,11.09,0.065,0.310,0.766,1,172.00
316,2026-05-29T18:25:39.200Z,50.3727323,30.4642237,177.4,10.97,-0.281,0.208,0.945,1,169.65
317,2026-05-29T18:25:39.300Z,50.3727221,30.4642265,177.4,11.47,-0.374,0.220,0.896,1,170.00
318,2026-05-29T18:25:39.400Z,50.3727122,30.4642298,177.4,11.27,-0.459,0.276,0.870,1,168.72
319,2026-05-29T18:25:39.500Z,50.3727020,30.4642328,177.4,11.46,-0.354,0.180,0.602,1,169.27
320,2026-05-29T18:25:39.600Z,50.3726917,30.4642365,177.4,11.75,-0.310,0.265,0.242,1,167.63
321,2026-05-29T18:25:39.700Z,50.3726813,30.4642400,177.4,11.74,-0.075,0.332,0.150,1,168.20
322,2026-05-29T18:25:39.800Z,50.3726708,30.4642435,177.4,11.93,0.061,0.450,-0.098,1,167.97
323,2026-05-29T18:25:39.900Z,50.3726603,30.4642470,177.4,11.92,0.065,0.381,-0.167,1,167.69
324,2026-05-29T18:25:40.000Z,50.3726500,30.4642507,177.4,11.76,0.011,0.315,-0.052,1,167.12
325,2026-05-29T18:25:40.100Z,50.3726395,30.4642535,177.4,11.76,-0.139,0.174,0.235,1,169.75
326,2026-05-29T18:25:40.200Z,50.3726293,30.4642550,177.4,11.38,-0.164,0.172,0.268,1,174.34
327,2026-05-29T18:25:40.300Z,50.3726203,30.4642553,177.3,10.07,-0.396,-0.073,0.568,1,178.64
328,2026-05-29T18:25:40.400Z,50.3726111,30.4642553,177.3,10.22,-0.369,-0.099,0.810,1,179.99
329,2026-05-29T18:25:40.500Z,50.3726021,30.4642547,177.4,10.05,-0.383,0.004,1.013,1,182.06
330,2026-05-29T18:25:40.600Z,50.3725942,30.4642518,177.4,9.11,-0.265,-0.018,1.215,1,191.73
331,2026-05-29T18:25:40.700Z,50.3725858,30.4642491,177.5,9.68,-0.154,0.136,1.261,1,190.92
332,2026-05-29T18:25:40.800Z,50.3725782,30.4642443,177.5,9.11,-0.032,0.018,1.259,1,201.02
333,2026-05-29T18:25:40.900Z,50.3725713,30.4642386,177.5,8.84,0.069,-0.192,1.244,1,206.48
334,2026-05-29T18:25:41.000Z,50.3725654,30.4642319,177.5,8.22,0.107,-0.508,1.192,1,215.17
335,2026-05-29T18:25:41.100Z,50.3725593,30.4642244,177.4,8.46,0.077,-0.477,1.202,1,219.35
336,2026-05-29T18:25:41.200Z,50.3725539,30.4642157,177.4,8.67,0.178,-0.644,1.117,1,224.95
337,2026-05-29T18:25:41.300Z,50.3725491,30.4642066,177.5,8.42,-0.036,-0.797,0.999,1,230.17
338,2026-05-29T18:25:41.400Z,50.3725455,30.4641965,177.5,8.29,-0.036,-0.797,0.999,1,239.01
339,2026-05-29T18:25:41.500Z,50.3725421,30.4641856,177.5,8.57,-0.030,-0.624,0.949,1,242.72
340,2026-05-29T18:25:41.600Z,50.3725408,30.4641744,177.5,8.27,-0.053,-0.931,0.824,1,256.86
341,2026-05-29T18:25:41.700Z,50.3725395,30.4641632,177.5,8.13,0.069,-0.637,0.933,1,259.44
342,2026-05-29T18:25:41.800Z,50.3725387,30.4641511,177.6,8.61,0.309,-0.383,0.985,1,262.92
343,2026-05-29T18:25:41.900Z,50.3725386,30.4641385,177.7,8.92,0.265,-0.408,1.072,1,268.76
344,2026-05-29T18:25:42.000Z,50.3725388,30.4641265,177.6,8.65,0.351,-0.261,1.121,1,272.85
345,2026-05-29T18:25:42.100Z,50.3725404,30.4641148,177.5,8.68,0.379,-0.346,1.096,1,282.08
346,2026-05-29T18:25:42.200Z,50.3725425,30.4641026,177.5,9.03,0.276,-0.491,1.140,1,285.64
347,2026-05-29T18:25:42.300Z,50.3725452,30.4640908,177.5,9.00,0.146,-0.666,1.142,1,289.72
348,2026-05-29T18:25:42.400Z,50.3725489,30.4640799,177.4,9.00,0.164,-0.695,1.148,1,297.75
349,2026-05-29T18:25:42.500Z,50.3725534,30.4640692,177.4,9.10,0.101,-0.633,1.185,1,302.38
350,2026-05-29T18:25:42.600Z,50.3725585,30.4640590,177.3,9.24,0.005,-0.584,1.151,1,307.56
351,2026-05-29T18:25:42.700Z,50.3725641,30.4640492,177.3,9.37,-0.032,-0.619,1.142,1,311.42
352,2026-05-29T18:25:42.800Z,50.3725707,30.4640400,177.4,9.58,-0.055,-0.602,1.115,1,316.53
353,2026-05-29T18:25:42.900Z,50.3725775,30.4640312,177.4,9.77,-0.140,-0.426,1.096,1,319.81
354,2026-05-29T18:25:43.000Z,50.3725845,30.4640224,177.4,9.96,-0.111,-0.336,1.015,1,320.97
355,2026-05-29T18:25:43.100Z,50.3725918,30.4640139,177.4,10.12,-0.229,-0.289,0.997,1,322.72
356,2026-05-29T18:25:43.200Z,50.3725994,30.4640050,177.4,10.40,-0.266,-0.167,0.935,1,322.61
357,2026-05-29T18:25:43.300Z,50.3726067,30.4639963,177.4,10.32,-0.325,-0.012,0.792,1,322.65
358,2026-05-29T18:25:43.400Z,50.3726143,30.4639868,177.4,10.74,-0.214,0.004,0.559,1,321.11
359,2026-05-29T18:25:43.500Z,50.3726220,30.4639772,177.3,11.00,-0.275,0.097,0.439,1,321.20
360,2026-05-29T18:25:43.600Z,50.3726295,30.4639672,177.3,11.08,-0.057,0.140,0.284,1,319.97
361,2026-05-29T18:25:43.700Z,50.3726367,30.4639569,177.3,10.96,-0.104,-0.014,0.073,1,318.10
362,2026-05-29T18:25:43.800Z,50.3726441,30.4639461,177.3,11.28,-0.013,0.093,-0.097,1,317.22
363,2026-05-29T18:25:43.900Z,50.3726513,30.4639345,177.3,11.44,-0.040,0.142,-0.072,1,314.28
364,2026-05-29T18:25:44.000Z,50.3726583,30.4639225,177.3,11.56,0.060,0.160,-0.239,1,312.31
365,2026-05-29T18:25:44.100Z,50.3726649,30.4639099,177.2,11.63,-0.037,0.197,-0.358,1,309.87
366,2026-05-29T18:25:44.200Z,50.3726713,30.4638967,177.2,11.82,0.025,0.543,-0.448,1,307.25
367,2026-05-29T18:25:44.300Z,50.3726779,30.4638831,177.2,12.04,0.034,0.470,-0.414,1,306.78
368,2026-05-29T18:25:44.400Z,50.3726842,30.4638694,177.3,11.84,0.046,0.724,-0.495,1,305.25
369,2026-05-29T18:25:44.500Z,50.3726899,30.4638546,177.3,12.23,0.131,0.804,-0.428,1,301.42
370,2026-05-29T18:25:44.600Z,50.3726948,30.4638394,177.3,12.16,0.052,0.668,-0.323,1,297.37
371,2026-05-29T18:25:44.700Z,50.3727000,30.4638241,177.3,12.32,0.054,0.561,-0.206,1,297.87
372,2026-05-29T18:25:44.800Z,50.3727049,30.4638085,177.3,12.41,0.143,0.601,-0.178,1,296.14
373,2026-05-29T18:25:44.900Z,50.3727098,30.4637929,177.3,12.37,0.005,0.337,-0.182,1,296.27
374,2026-05-29T18:25:45.000Z,50.3727145,30.4637775,177.3,12.19,-0.183,0.073,-0.128,1,295.62
375,2026-05-29T18:25:45.100Z,50.3727196,30.4637632,177.3,11.74,-0.161,0.091,0.018,1,299.14
376,2026-05-29T18:25:45.200Z,50.3727253,30.4637511,177.2,10.83,-0.292,-0.058,0.258,1,305.26
377,2026-05-29T18:25:45.300Z,50.3727301,30.4637388,177.2,10.42,-0.438,-0.060,0.510,1,302.15
378,2026-05-29T18:25:45.400Z,50.3727358,30.4637271,177.2,10.31,-0.309,-0.051,0.809,1,306.96
379,2026-05-29T18:25:45.500Z,50.3727416,30.4637174,177.2,9.47,-0.283,-0.014,1.100,1,312.12
380,2026-05-29T18:25:45.600Z,50.3727477,30.4637089,177.2,9.07,-0.167,0.100,1.130,1,316.96
381,2026-05-29T18:25:45.700Z,50.3727541,30.4637010,177.3,8.95,0.048,0.096,1.185,1,320.95
382,2026-05-29T18:25:45.800Z,50.3727604,30.4636952,177.2,8.34,0.039,-0.194,1.208,1,328.52
383,2026-05-29T18:25:45.900Z,50.3727670,30.4636906,177.2,8.01,0.065,-0.355,1.175,1,335.31
384,2026-05-29T18:25:46.000Z,50.3727734,30.4636878,177.2,7.52,0.093,-0.468,1.077,1,343.43
385,2026-05-29T18:25:46.100Z,50.3727804,30.4636857,177.2,7.85,0.034,-0.745,1.143,1,348.40
386,2026-05-29T18:25:46.200Z,50.3727869,30.4636853,177.2,7.44,-0.011,-0.845,1.036,1,357.11
387,2026-05-29T18:25:46.300Z,50.3727935,30.4636866,177.1,7.38,0.053,-0.804,1.002,1,5.62
388,2026-05-29T18:25:46.400Z,50.3728003,30.4636889,177.2,7.43,0.010,-0.950,1.030,1,11.76
389,2026-05-29T18:25:46.500Z,50.3728060,30.4636930,177.1,7.17,0.106,-0.968,0.962,1,21.86
390,2026-05-29T18:25:46.600Z,50.3728121,30.4636976,177.2,7.40,0.268,-0.839,0.929,1,25.88
391,2026-05-29T18:25:46.700Z,50.3728175,30.4637037,177.1,7.54,0.459,-0.625,0.911,1,32.89
392,2026-05-29T18:25:46.800Z,50.3728225,30.4637109,177.1,7.48,0.661,-0.717,0.846,1,41.45
393,2026-05-29T18:25:46.900Z,50.3728267,30.4637193,177.1,7.51,0.750,-0.499,0.871,1,49.86
394,2026-05-29T18:25:47.000Z,50.3728302,30.4637283,177.1,7.53,0.508,-0.369,1.024,1,56.33
395,2026-05-29T18:25:47.100Z,50.3728341,30.4637381,177.1,8.14,0.475,-0.316,0.954,1,58.37
396,2026-05-29T18:25:47.200Z,50.3728365,30.4637484,177.1,7.86,0.190,-0.503,1.011,1,67.17
397,2026-05-29T18:25:47.300Z,50.3728383,30.4637595,177.1,8.09,0.055,-0.360,1.065,1,74.14
398,2026-05-29T18:25:47.400Z,50.3728398,30.4637708,177.1,8.20,-0.120,-0.502,1.074,1,78.29
399,2026-05-29T18:25:47.500Z,50.3728405,30.4637826,177.1,8.44,0.050,-0.532,0.961,1,83.53
400,2026-05-29T18:25:47.600Z,50.3728407,30.4637947,177.1,8.57,-0.269,-0.594,0.989,1,87.37
401,2026-05-29T18:25:47.700Z,50.3728408,30.4638072,177.1,8.86,-0.153,-0.480,0.995,1,89.45
402,2026-05-29T18:25:47.800Z,50.3728409,30.4638199,177.1,9.05,-0.094,-0.399,0.885,1,89.60
403,2026-05-29T18:25:47.900Z,50.3728409,30.4638330,177.1,9.23,-0.027,-0.242,0.806,1,89.19
404,2026-05-29T18:25:48.000Z,50.3728411,30.4638460,177.1,9.29,-0.140,-0.121,0.801,1,88.85
405,2026-05-29T18:25:48.100Z,50.3728419,30.4638593,177.1,9.47,0.189,0.051,0.833,1,86.39
406,2026-05-29T18:25:48.200Z,50.3728429,30.4638726,177.2,9.53,0.158,0.195,0.800,1,84.24
407,2026-05-29T18:25:48.300Z,50.3728444,30.4638864,177.2,9.90,0.106,0.277,0.884,1,81.10
408,2026-05-29T18:25:48.400Z,50.3728466,30.4638999,177.3,9.84,0.033,0.370,0.907,1,76.83
409,2026-05-29T18:25:48.500Z,50.3728487,30.4639139,177.3,10.21,-0.021,0.332,0.953,1,77.22
410,2026-05-29T18:25:48.600Z,50.3728521,30.4639266,177.3,9.77,-0.085,0.518,0.680,1,67.05
411,2026-05-29T18:25:48.700Z,50.3728558,30.4639401,177.3,10.35,-0.264,0.525,0.675,1,67.05
412,2026-05-29T18:25:48.800Z,50.3728607,30.4639523,177.3,10.16,-0.530,0.515,0.687,1,59.07
413,2026-05-29T18:25:48.900Z,50.3728654,30.4639650,177.3,10.46,-0.187,0.474,0.435,1,59.44
414,2026-05-29T18:25:49.000Z,50.3728708,30.4639764,177.3,10.16,-0.106,0.641,0.440,1,53.28
415,2026-05-29T18:25:49.100Z,50.3728776,30.4639870,177.3,10.48,-0.219,0.534,0.658,1,46.47
416,2026-05-29T18:25:49.200Z,50.3728846,30.4639974,177.3,10.63,-0.160,0.622,0.608,1,43.84
417,2026-05-29T18:25:49.300Z,50.3728922,30.4640069,177.3,10.75,-0.114,0.850,0.426,1,38.78
418,2026-05-29T18:25:49.400Z,50.3729002,30.4640157,177.3,10.65,-0.002,0.930,0.120,1,35.82
419,2026-05-29T18:25:49.500Z,50.3729089,30.4640236,177.4,10.99,0.091,1.012,-0.021,1,30.61
420,2026-05-29T18:25:49.600Z,50.3729177,30.4640313,177.4,11.03,-0.059,0.934,-0.036,1,29.16
421,2026-05-29T18:25:49.700Z,50.3729269,30.4640377,177.4,11.09,-0.025,0.889,-0.227,1,24.20
422,2026-05-29T18:25:49.800Z,50.3729365,30.4640440,177.4,11.54,-0.067,0.959,-0.177,1,22.63
423,2026-05-29T18:25:49.900Z,50.3729457,30.4640498,177.4,11.12,-0.354,0.825,0.037,1,21.83
424,2026-05-29T18:25:50.000Z,50.3729557,30.4640551,177.4,11.70,-0.344,0.810,-0.076,1,18.80
425,2026-05-29T18:25:50.100Z,50.3729657,30.4640605,177.4,11.77,-0.263,0.642,-0.116,1,19.08
426,2026-05-29T18:25:50.200Z,50.3729759,30.4640660,177.4,11.81,-0.326,0.419,-0.101,1,19.10
427,2026-05-29T18:25:50.300Z,50.3729864,30.4640717,177.5,12.02,-0.499,0.196,-0.001,1,19.28
428,2026-05-29T18:25:50.400Z,50.3729968,30.4640773,177.4,12.19,-0.214,0.198,-0.200,1,18.94
429,2026-05-29T18:25:50.500Z,50.3730073,30.4640830,177.5,12.22,-0.374,0.156,-0.168,1,19.47
430,2026-05-29T18:25:50.600Z,50.3730179,30.4640889,177.5,12.43,-0.464,0.093,-0.111,1,19.40
431,2026-05-29T18:25:50.700Z,50.3730286,30.4640950,177.5,12.58,-0.344,0.221,-0.043,1,19.99
432,2026-05-29T18:25:50.800Z,50.3730392,30.4641013,177.5,12.55,-0.296,0.158,0.086,1,20.82
433,2026-05-29T18:25:50.900Z,50.3730499,30.4641081,177.5,12.78,-0.222,0.073,0.148,1,21.83
434,2026-05-29T18:25:51.000Z,50.3730605,30.4641152,177.5,12.82,-0.120,-0.115,0.263,1,22.89
435,2026-05-29T18:25:51.100Z,50.3730711,30.4641226,177.6,12.93,0.119,0.000,0.347,1,23.77
436,2026-05-29T18:25:51.200Z,50.3730819,30.4641304,177.6,13.12,-0.091,-0.039,0.469,1,24.76
437,2026-05-29T18:25:51.300Z,50.3730924,30.4641385,177.6,13.07,-0.222,0.003,0.586,1,26.12
438,2026-05-29T18:25:51.400Z,50.3731029,30.4641472,177.5,13.29,-0.344,-0.127,0.784,1,27.53
439,2026-05-29T18:25:51.500Z,50.3731134,30.4641562,177.6,13.37,-0.304,-0.177,0.968,1,28.44
440,2026-05-29T18:25:51.600Z,50.3731241,30.4641656,177.6,13.56,-0.463,-0.207,1.064,1,29.34
441,2026-05-29T18:25:51.700Z,50.3731345,30.4641752,177.6,13.44,-0.084,-0.254,0.947,1,30.51
442,2026-05-29T18:25:51.800Z,50.3731450,30.4641854,177.6,13.73,0.127,-0.302,0.853,1,31.67
443,2026-05-29T18:25:51.900Z,50.3731555,30.4641957,177.6,13.78,-0.048,-0.258,0.980,1,31.76
444,2026-05-29T18:25:52.000Z,50.3731658,30.4642063,177.5,13.83,-0.030,-0.143,0.974,1,33.04
445,2026-05-29T18:25:52.100Z,50.3731762,30.4642173,177.6,13.94,0.179,-0.053,0.783,1,33.92
446,2026-05-29T18:25:52.200Z,50.3731865,30.4642287,177.5,14.09,-0.086,-0.013,0.868,1,34.89
447,2026-05-29T18:25:52.300Z,50.3731968,30.4642403,177.5,14.06,-0.123,-0.011,0.717,1,35.58
448,2026-05-29T18:25:52.400Z,50.3732070,30.4642523,177.5,14.19,0.047,0.018,0.363,1,36.41
449,2026-05-29T18:25:52.500Z,50.3732172,30.4642645,177.5,14.32,-0.076,-0.021,0.326,1,37.25
450,2026-05-29T18:25:52.600Z,50.3732272,30.4642769,177.5,14.28,-0.161,-0.109,0.502,1,38.06
451,2026-05-29T18:25:52.700Z,50.3732373,30.4642898,177.5,14.55,-0.144,-0.111,0.632,1,38.65
452,2026-05-29T18:25:52.800Z,50.3732474,30.4643026,177.5,14.47,-0.248,-0.162,0.915,1,39.21
453,2026-05-29T18:25:52.900Z,50.3732575,30.4643159,177.5,14.59,-0.429,-0.177,1.312,1,39.96
454,2026-05-29T18:25:53.000Z,50.3732674,30.4643294,177.5,14.66,-0.453,-0.197,1.325,1,40.90
455,2026-05-29T18:25:53.100Z,50.3732773,30.4643432,177.5,14.80,-0.191,-0.240,1.172,1,41.65
456,2026-05-29T18:25:53.200Z,50.3732869,30.4643574,177.5,14.84,-0.152,-0.304,1.204,1,42.88
457,2026-05-29T18:25:53.300Z,50.3732964,30.4643720,177.5,14.83,-0.337,-0.272,1.227,1,44.09
458,2026-05-29T18:25:53.400Z,50.3733059,30.4643868,177.5,14.86,-0.130,-0.314,1.005,1,45.00
