Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:38:05+00:00
Date,29/05/2026
Time,06/38/05
Session Index,2
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.639
Incomplete lap, 6.004, sectors, 0,0,0,0,6.004
Lap 1, 46.15, sectors, 9.027,18.434,11.503,0,7.186
Lap 2, 43.729, sectors, 7.716,17.729,11.238,0,7.046
Lap 3, 43.7, sectors, 7.902,17.608,11.118,0,7.072
Lap 4, 42.975, sectors, 7.637,17.406,10.983,0,6.949
Lap 5, 43.054, sectors, 7.703,17.209,11.265,0,6.877
Lap 6, 42.828, sectors, 7.616,17.382,10.924,0,6.906
Lap 7, 42.901, sectors, 7.581,17.408,11.042,0,6.870
Lap 8, 42.961, sectors, 7.661,17.363,11.043,0,6.894
Lap 9, 43.165, sectors, 7.798,17.44,10.939,0,6.988
Lap 10, 42.76, sectors, 7.546,17.404,10.906,0,6.904
Lap 11, 42.78, sectors, 7.648,17.319,10.929,0,6.884
Lap 12, 44.157, sectors, 7.573,18.269,11.467,0,6.848
Lap 13, 42.639, sectors, 7.519,17.206,11.117,0,6.797
Lap 14, 42.879, sectors, 7.6,17.398,11.129,0,6.752
Incomplete lap, 66.218, sectors, 7.503,17.203,11.305,0,30.207

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
6317,2026-05-29T18:48:37.500Z,50.3727126,30.4644317,178.3,10.41,0.031,0.462,0.754,0,266.96
6318,2026-05-29T18:48:37.600Z,50.3727136,30.4644183,178.3,9.60,0.003,0.290,0.766,0,273.37
6319,2026-05-29T18:48:37.700Z,50.3727155,30.4644043,178.4,9.93,0.060,0.268,0.769,0,278.94
6320,2026-05-29T18:48:37.800Z,50.3727181,30.4643920,178.3,9.16,-0.056,0.114,0.899,0,285.74
6321,2026-05-29T18:48:37.900Z,50.3727222,30.4643815,178.3,8.54,-0.148,-0.107,1.043,0,297.07
6322,2026-05-29T18:48:38.000Z,50.3727263,30.4643705,178.3,8.94,0.105,-0.267,1.056,0,298.97
6323,2026-05-29T18:48:38.100Z,50.3727317,30.4643618,178.4,8.25,0.040,-0.553,1.241,0,310.55
6324,2026-05-29T18:48:38.200Z,50.3727374,30.4643542,178.4,8.12,-0.036,-0.708,1.259,0,317.28
6325,2026-05-29T18:48:38.300Z,50.3727436,30.4643481,178.3,7.99,0.068,-0.830,1.241,0,325.33
6326,2026-05-29T18:48:38.400Z,50.3727501,30.4643435,178.4,7.68,0.048,-0.744,1.227,0,333.35
6327,2026-05-29T18:48:38.500Z,50.3727572,30.4643405,178.4,7.81,0.012,-0.891,1.256,0,342.55
6328,2026-05-29T18:48:38.600Z,50.3727643,30.4643382,178.3,7.98,0.000,-0.732,1.119,0,347.05
6329,2026-05-29T18:48:38.700Z,50.3727714,30.4643378,178.4,7.65,-0.005,-0.896,1.235,0,356.36
6330,2026-05-29T18:48:38.800Z,50.3727785,30.4643389,178.3,7.77,-0.023,-0.792,1.072,0,3.61
6331,2026-05-29T18:48:38.900Z,50.3727858,30.4643408,178.4,8.02,-0.087,-0.775,0.964,0,9.72
6332,2026-05-29T18:48:39.000Z,50.3727924,30.4643443,178.3,7.71,0.004,-0.844,1.078,0,16.81
6333,2026-05-29T18:48:39.100Z,50.3727991,30.4643491,178.3,8.03,-0.056,-0.660,1.074,0,23.72
6334,2026-05-29T18:48:39.200Z,50.3728060,30.4643546,178.3,8.47,-0.064,-0.567,1.112,0,26.67
6335,2026-05-29T18:48:39.300Z,50.3728128,30.4643609,178.3,8.60,-0.105,-0.319,1.014,0,30.69
6336,2026-05-29T18:48:39.400Z,50.3728196,30.4643667,178.4,8.65,-0.207,-0.171,1.164,0,28.48
6337,2026-05-29T18:48:39.500Z,50.3728269,30.4643723,178.4,8.92,-0.311,0.151,1.028,0,26.28
6338,2026-05-29T18:48:39.600Z,50.3728343,30.4643762,178.3,8.78,-0.263,0.198,0.957,0,18.76
6339,2026-05-29T18:48:39.700Z,50.3728418,30.4643797,178.3,8.64,-0.361,0.358,1.160,0,17.30
6340,2026-05-29T18:48:39.800Z,50.3728492,30.4643817,178.3,8.57,-0.415,0.441,1.239,0,10.30
6341,2026-05-29T18:48:39.900Z,50.3728566,30.4643824,178.2,8.31,-0.380,0.468,1.158,0,3.48
6342,2026-05-29T18:48:40.000Z,50.3728640,30.4643819,178.2,8.28,-0.349,0.618,1.185,0,358.34
6343,2026-05-29T18:48:40.100Z,50.3728711,30.4643791,178.2,8.13,-0.416,0.874,1.109,0,346.57
6344,2026-05-29T18:48:40.200Z,50.3728777,30.4643753,178.3,7.73,-0.341,0.970,0.863,0,341.37
6345,2026-05-29T18:48:40.300Z,50.3728840,30.4643700,178.3,7.96,-0.311,1.182,0.743,0,333.61
6346,2026-05-29T18:48:40.400Z,50.3728893,30.4643636,178.2,7.59,-0.339,1.314,0.654,0,324.72
6347,2026-05-29T18:48:40.500Z,50.3728939,30.4643560,178.2,7.47,-0.349,1.296,0.637,0,315.62
6348,2026-05-29T18:48:40.600Z,50.3728978,30.4643475,178.2,7.45,-0.378,1.304,0.673,0,307.45
6349,2026-05-29T18:48:40.700Z,50.3729007,30.4643386,178.3,7.01,-0.455,1.246,0.678,0,299.40
6350,2026-05-29T18:48:40.800Z,50.3729024,30.4643285,178.2,7.44,-0.462,1.119,0.792,0,287.18
6351,2026-05-29T18:48:40.900Z,50.3729036,30.4643189,178.3,6.87,-0.363,1.009,0.937,0,280.99
6352,2026-05-29T18:48:41.000Z,50.3729038,30.4643085,178.2,7.41,-0.356,1.117,0.970,0,273.64
6353,2026-05-29T18:48:41.100Z,50.3729026,30.4642985,178.2,7.10,-0.157,1.038,0.958,0,261.11
6354,2026-05-29T18:48:41.200Z,50.3729009,30.4642887,178.2,7.23,-0.041,0.901,0.923,0,255.63
6355,2026-05-29T18:48:41.300Z,50.3728984,30.4642788,178.2,7.58,0.018,1.053,0.983,0,249.31
6356,2026-05-29T18:48:41.400Z,50.3728952,30.4642701,178.2,7.15,-0.025,1.184,0.947,0,240.71
6357,2026-05-29T18:48:41.500Z,50.3728907,30.4642616,178.2,7.76,-0.044,0.913,0.964,0,232.29
6358,2026-05-29T18:48:41.600Z,50.3728858,30.4642541,178.2,7.61,-0.203,0.809,1.058,0,225.20
6359,2026-05-29T18:48:41.700Z,50.3728804,30.4642474,178.2,7.65,-0.299,0.941,1.185,0,219.67
6360,2026-05-29T18:48:41.800Z,50.3728744,30.4642413,178.2,7.93,-0.398,0.827,1.197,0,213.86
6361,2026-05-29T18:48:41.900Z,50.3728680,30.4642362,178.2,7.99,-0.362,0.787,1.142,0,207.12
6362,2026-05-29T18:48:42.000Z,50.3728609,30.4642318,178.2,8.42,-0.344,0.843,1.121,0,202.06
6363,2026-05-29T18:48:42.100Z,50.3728538,30.4642282,178.2,8.34,-0.294,0.846,1.069,0,197.93
6364,2026-05-29T18:48:42.200Z,50.3728465,30.4642250,178.2,8.43,-0.256,0.786,1.052,0,195.65
6365,2026-05-29T18:48:42.300Z,50.3728387,30.4642230,178.2,8.82,-0.165,0.672,0.889,0,190.03
6366,2026-05-29T18:48:42.400Z,50.3728308,30.4642214,178.2,8.85,-0.171,0.563,0.874,0,188.36
6367,2026-05-29T18:48:42.500Z,50.3728227,30.4642210,178.1,9.02,-0.261,0.513,0.932,0,182.64
6368,2026-05-29T18:48:42.600Z,50.3728145,30.4642208,178.2,9.11,-0.264,0.571,0.920,0,180.94
6369,2026-05-29T18:48:42.700Z,50.3728056,30.4642206,178.1,9.80,-0.356,0.405,1.042,0,180.76
6370,2026-05-29T18:48:42.800Z,50.3727974,30.4642221,178.2,9.39,-0.478,0.362,1.093,0,174.33
6371,2026-05-29T18:48:42.900Z,50.3727886,30.4642228,178.2,9.73,-0.525,0.359,1.140,0,176.17
6372,2026-05-29T18:48:43.000Z,50.3727795,30.4642244,178.2,10.21,-0.268,0.216,0.935,0,174.24
6373,2026-05-29T18:48:43.100Z,50.3727706,30.4642256,178.2,9.98,-0.232,0.177,0.866,0,174.98
6374,2026-05-29T18:48:43.200Z,50.3727615,30.4642275,178.2,10.21,0.083,0.277,0.444,0,172.68
6375,2026-05-29T18:48:43.300Z,50.3727518,30.4642296,178.1,10.72,0.071,0.339,0.518,0,172.43
6376,2026-05-29T18:48:43.400Z,50.3727428,30.4642313,178.1,10.21,0.204,0.319,0.386,0,172.90
6377,2026-05-29T18:48:43.500Z,50.3727331,30.4642338,178.1,10.92,0.264,0.431,0.533,0,171.03
6378,2026-05-29T18:48:43.600Z,50.3727234,30.4642359,178.2,10.91,-0.201,0.256,0.718,0,171.54
6379,2026-05-29T18:48:43.700Z,50.3727137,30.4642386,178.2,11.00,-0.201,0.168,0.882,0,170.15
6380,2026-05-29T18:48:43.800Z,50.3727038,30.4642411,178.2,11.18,-0.006,0.076,0.542,0,170.76
6381,2026-05-29T18:48:43.900Z,50.3726937,30.4642436,178.2,11.37,0.010,0.014,0.519,0,170.74
6382,2026-05-29T18:48:44.000Z,50.3726835,30.4642465,178.2,11.51,-0.308,0.019,0.458,0,170.04
6383,2026-05-29T18:48:44.100Z,50.3726733,30.4642492,178.2,11.55,0.118,-0.014,0.330,0,170.37
6384,2026-05-29T18:48:44.200Z,50.3726629,30.4642518,178.2,11.71,-0.105,0.002,0.478,0,170.75
6385,2026-05-29T18:48:44.300Z,50.3726522,30.4642547,178.2,12.09,-0.156,0.034,0.576,0,170.42
6386,2026-05-29T18:48:44.400Z,50.3726416,30.4642571,178.2,11.95,-0.292,0.040,0.552,0,171.39
6387,2026-05-29T18:48:44.500Z,50.3726308,30.4642595,178.2,12.10,0.093,0.080,0.393,0,171.98
6388,2026-05-29T18:48:44.600Z,50.3726202,30.4642610,178.2,11.89,0.339,0.114,0.200,0,174.50
6389,2026-05-29T18:48:44.700Z,50.3726102,30.4642618,178.1,11.21,0.249,-0.090,0.259,0,177.21
6390,2026-05-29T18:48:44.800Z,50.3726007,30.4642616,178.2,10.59,0.198,-0.120,0.418,0,180.21
6391,2026-05-29T18:48:44.900Z,50.3725912,30.4642598,178.2,10.67,0.268,-0.108,0.473,0,185.57
6392,2026-05-29T18:48:45.000Z,50.3725815,30.4642570,178.2,10.75,0.359,-0.440,0.565,0,190.38
6393,2026-05-29T18:48:45.100Z,50.3725734,30.4642523,178.1,9.78,0.132,-0.469,0.648,0,198.74
6394,2026-05-29T18:48:45.200Z,50.3725643,30.4642468,178.2,10.68,0.070,-0.181,0.846,0,200.85
6395,2026-05-29T18:48:45.300Z,50.3725568,30.4642403,178.1,9.70,0.425,-0.446,0.832,0,207.99
6396,2026-05-29T18:48:45.400Z,50.3725494,30.4642326,178.1,9.84,0.425,-0.446,0.832,0,212.96
6397,2026-05-29T18:48:45.500Z,50.3725435,30.4642240,178.1,9.11,-0.003,-0.348,1.059,0,222.79
6398,2026-05-29T18:48:45.600Z,50.3725376,30.4642149,178.1,9.23,0.082,-0.160,1.201,0,223.87
6399,2026-05-29T18:48:45.700Z,50.3725328,30.4642056,178.1,8.74,0.325,-0.161,0.936,0,228.82
6400,2026-05-29T18:48:45.800Z,50.3725288,30.4641951,178.2,8.74,0.066,-0.109,1.152,0,237.12
6401,2026-05-29T18:48:45.900Z,50.3725260,30.4641839,178.2,8.63,0.347,-0.005,1.012,0,245.61
6402,2026-05-29T18:48:46.000Z,50.3725235,30.4641728,178.3,8.41,0.371,-0.303,0.963,0,249.55
6403,2026-05-29T18:48:46.100Z,50.3725228,30.4641611,178.3,8.50,0.347,-0.465,1.004,0,262.23
6404,2026-05-29T18:48:46.200Z,50.3725219,30.4641489,178.2,8.77,0.402,-0.470,0.905,0,264.05
6405,2026-05-29T18:48:46.300Z,50.3725223,30.4641369,178.2,8.62,0.251,-0.610,0.897,0,271.93
6406,2026-05-29T18:48:46.400Z,50.3725237,30.4641249,178.2,8.68,0.103,-0.750,0.979,0,279.31
6407,2026-05-29T18:48:46.500Z,50.3725261,30.4641133,178.2,8.76,-0.009,-0.613,1.122,0,286.16
6408,2026-05-29T18:48:46.600Z,50.3725289,30.4641016,178.2,8.92,0.035,-0.743,1.119,0,290.00
6409,2026-05-29T18:48:46.700Z,50.3725328,30.4640905,178.2,8.97,0.068,-0.781,1.179,0,297.21
6410,2026-05-29T18:48:46.800Z,50.3725372,30.4640796,178.2,9.16,0.092,-0.666,1.197,0,301.24
6411,2026-05-29T18:48:46.900Z,50.3725424,30.4640689,178.2,9.38,0.060,-0.638,1.181,0,305.15
6412,2026-05-29T18:48:47.000Z,50.3725475,30.4640586,178.2,9.32,0.138,-0.684,1.100,0,307.83
6413,2026-05-29T18:48:47.100Z,50.3725535,30.4640489,178.1,9.55,0.172,-0.498,1.039,0,312.65
6414,2026-05-29T18:48:47.200Z,50.3725597,30.4640391,178.2,9.77,0.219,-0.380,1.007,0,314.25
6415,2026-05-29T18:48:47.300Z,50.3725659,30.4640294,178.1,9.77,0.206,-0.395,0.925,0,314.66
6416,2026-05-29T18:48:47.400Z,50.3725733,30.4640206,178.1,10.16,0.215,-0.309,0.868,0,320.81
6417,2026-05-29T18:48:47.500Z,50.3725805,30.4640115,178.1,10.19,0.399,-0.187,0.673,0,320.60
6418,2026-05-29T18:48:47.600Z,50.3725877,30.4640026,178.1,10.40,0.229,-0.138,0.772,0,321.78
6419,2026-05-29T18:48:47.700Z,50.3725954,30.4639938,178.0,10.58,0.099,-0.019,0.784,0,323.31
6420,2026-05-29T18:48:47.800Z,50.3726024,30.4639838,177.9,10.84,0.117,0.037,0.785,0,319.02
6421,2026-05-29T18:48:47.900Z,50.3726095,30.4639740,177.9,10.63,0.059,0.083,0.655,0,319.01
6422,2026-05-29T18:48:48.000Z,50.3726171,30.4639641,177.9,10.87,-0.118,0.188,0.673,0,319.91
6423,2026-05-29T18:48:48.100Z,50.3726247,30.4639535,177.8,11.32,-0.141,0.273,0.583,0,318.29
6424,2026-05-29T18:48:48.200Z,50.3726314,30.4639420,177.8,11.13,-0.043,0.241,0.422,0,314.01
6425,2026-05-29T18:48:48.300Z,50.3726389,30.4639306,177.8,11.47,-0.062,0.455,0.180,0,314.90
6426,2026-05-29T18:48:48.400Z,50.3726460,30.4639185,177.8,11.67,-0.019,0.612,0.082,0,312.81
6427,2026-05-29T18:48:48.500Z,50.3726528,30.4639056,177.8,11.81,-0.206,0.637,0.102,0,309.62
6428,2026-05-29T18:48:48.600Z,50.3726590,30.4638922,177.8,11.72,-0.027,0.563,0.012,0,306.58
6429,2026-05-29T18:48:48.700Z,50.3726656,30.4638787,177.8,12.07,0.148,0.565,-0.076,0,307.05
6430,2026-05-29T18:48:48.800Z,50.3726712,30.4638641,177.8,12.08,0.271,0.559,-0.007,0,302.19
6431,2026-05-29T18:48:48.900Z,50.3726767,30.4638493,177.8,12.12,0.491,0.364,0.078,0,300.38
6432,2026-05-29T18:48:49.000Z,50.3726819,30.4638337,177.8,12.41,0.468,0.312,0.011,0,297.79
6433,2026-05-29T18:48:49.100Z,50.3726870,30.4638182,177.8,12.45,0.140,0.326,0.020,0,297.29
6434,2026-05-29T18:48:49.200Z,50.3726919,30.4638022,177.8,12.54,-0.157,0.243,0.100,0,295.46
6435,2026-05-29T18:48:49.300Z,50.3726973,30.4637867,177.8,12.54,-0.308,-0.005,0.254,0,297.65
6436,2026-05-29T18:48:49.400Z,50.3727026,30.4637720,177.8,12.00,-0.523,-0.076,0.339,0,298.70
6437,2026-05-29T18:48:49.500Z,50.3727083,30.4637585,177.7,11.66,-0.420,-0.315,0.545,0,303.04
6438,2026-05-29T18:48:49.600Z,50.3727146,30.4637471,177.7,10.69,-0.305,-0.319,0.651,0,309.17
6439,2026-05-29T18:48:49.700Z,50.3727204,30.4637355,177.7,10.49,-0.198,-0.235,0.771,0,308.26
6440,2026-05-29T18:48:49.800Z,50.3727269,30.4637263,177.7,9.79,-0.072,-0.163,0.898,0,316.32
6441,2026-05-29T18:48:49.900Z,50.3727337,30.4637183,177.7,9.53,-0.165,-0.035,1.008,0,321.90
6442,2026-05-29T18:48:50.000Z,50.3727407,30.4637107,177.7,9.34,-0.029,0.082,1.082,0,324.88
6443,2026-05-29T18:48:50.100Z,50.3727483,30.4637058,177.7,9.00,0.002,0.021,1.103,0,335.52
6444,2026-05-29T18:48:50.200Z,50.3727554,30.4637014,177.7,8.63,0.053,-0.043,1.137,0,337.83
6445,2026-05-29T18:48:50.300Z,50.3727630,30.4636990,177.7,8.44,0.076,-0.114,1.183,0,347.53
6446,2026-05-29T18:48:50.400Z,50.3727702,30.4636979,177.7,8.14,0.170,-0.142,1.140,0,353.12
6447,2026-05-29T18:48:50.500Z,50.3727776,30.4636986,177.7,8.12,0.050,-0.222,1.238,0,1.64
6448,2026-05-29T18:48:50.600Z,50.3727847,30.4637002,177.7,7.91,0.079,-0.168,1.306,0,7.28
6449,2026-05-29T18:48:50.700Z,50.3727917,30.4637035,177.7,8.05,0.148,-0.269,1.462,0,15.22
6450,2026-05-29T18:48:50.800Z,50.3727979,30.4637087,177.7,7.64,0.068,-0.199,1.416,0,25.16
6451,2026-05-29T18:48:50.900Z,50.3728045,30.4637142,177.7,8.14,-0.014,-0.276,1.559,0,28.29
6452,2026-05-29T18:48:51.000Z,50.3728096,30.4637217,177.7,7.74,0.086,-0.210,1.353,0,40.60
6453,2026-05-29T18:48:51.100Z,50.3728145,30.4637302,177.7,8.06,0.156,-0.382,1.448,0,46.82
6454,2026-05-29T18:48:51.200Z,50.3728188,30.4637396,177.8,8.10,0.057,-0.324,1.370,0,53.94
6455,2026-05-29T18:48:51.300Z,50.3728221,30.4637496,177.8,8.04,0.121,-0.415,1.320,0,61.51
6456,2026-05-29T18:48:51.400Z,50.3728245,30.4637605,177.8,8.17,0.241,-0.457,1.286,0,69.73
6457,2026-05-29T18:48:51.500Z,50.3728264,30.4637718,177.7,8.33,0.176,-0.503,1.375,0,74.54
6458,2026-05-29T18:48:51.600Z,50.3728275,30.4637835,177.8,8.36,0.189,-0.438,1.196,0,80.77
6459,2026-05-29T18:48:51.700Z,50.3728281,30.4637956,177.8,8.67,0.172,-0.467,1.101,0,85.24
6460,2026-05-29T18:48:51.800Z,50.3728282,30.4638081,177.8,8.88,0.293,-0.379,0.996,0,88.66
6461,2026-05-29T18:48:51.900Z,50.3728281,30.4638206,177.8,8.92,0.383,-0.300,0.845,0,90.99
6462,2026-05-29T18:48:52.000Z,50.3728278,30.4638336,177.8,9.22,0.186,-0.060,0.691,0,91.27
6463,2026-05-29T18:48:52.100Z,50.3728277,30.4638468,177.8,9.35,0.186,-0.060,0.691,0,90.75
6464,2026-05-29T18:48:52.200Z,50.3728280,30.4638603,177.8,9.54,-0.104,0.175,0.792,0,88.74
6465,2026-05-29T18:48:52.300Z,50.3728286,30.4638738,177.8,9.62,-0.104,0.175,0.792,0,87.20
6466,2026-05-29T18:48:52.400Z,50.3728300,30.4638875,177.8,9.78,-0.195,0.318,0.772,0,82.52
6467,2026-05-29T18:48:52.500Z,50.3728315,30.4639014,177.8,10.04,-0.115,0.391,0.860,0,80.31
6468,2026-05-29T18:48:52.600Z,50.3728334,30.4639152,177.8,10.01,-0.013,0.615,0.657,0,78.05
6469,2026-05-29T18:48:52.700Z,50.3728366,30.4639281,177.8,9.84,-0.001,0.594,0.610,0,69.69
6470,2026-05-29T18:48:52.800Z,50.3728398,30.4639418,177.8,10.29,0.026,0.676,0.549,0,70.08
6471,2026-05-29T18:48:52.900Z,50.3728442,30.4639544,177.8,10.16,-0.121,0.897,0.473,0,62.11
6472,2026-05-29T18:48:53.000Z,50.3728491,30.4639667,177.8,10.33,-0.495,1.073,0.540,0,58.36
6473,2026-05-29T18:48:53.100Z,50.3728549,30.4639779,177.8,10.17,-0.421,0.953,0.368,0,51.94
6474,2026-05-29T18:48:53.200Z,50.3728613,30.4639887,177.8,10.41,-0.257,1.116,0.224,0,47.39
6475,2026-05-29T18:48:53.300Z,50.3728684,30.4639986,177.8,10.40,-0.271,1.112,0.392,0,42.43
6476,2026-05-29T18:48:53.400Z,50.3728759,30.4640078,177.8,10.72,-0.175,1.093,0.437,0,38.07
6477,2026-05-29T18:48:53.500Z,50.3728838,30.4640164,177.8,10.59,-0.010,0.832,0.370,0,35.00
6478,2026-05-29T18:48:53.600Z,50.3728925,30.4640241,177.8,11.01,-0.242,0.675,0.555,0,29.92
6479,2026-05-29T18:48:53.700Z,50.3729012,30.4640317,177.8,11.01,-0.409,0.708,0.471,0,29.01
6480,2026-05-29T18:48:53.800Z,50.3729103,30.4640385,177.8,11.07,-0.664,0.599,0.312,0,25.88
6481,2026-05-29T18:48:53.900Z,50.3729197,30.4640450,177.8,11.30,-0.916,0.284,0.221,0,23.88
6482,2026-05-29T18:48:54.000Z,50.3729291,30.4640511,177.8,11.27,-0.973,0.407,0.250,0,22.60
6483,2026-05-29T18:48:54.100Z,50.3729390,30.4640566,177.8,11.60,-0.757,0.446,0.126,0,19.89
6484,2026-05-29T18:48:54.200Z,50.3729489,30.4640623,177.8,11.61,-0.492,0.380,0.297,0,20.13
6485,2026-05-29T18:48:54.300Z,50.3729589,30.4640681,177.8,11.91,-0.457,0.341,0.404,0,20.14
6486,2026-05-29T18:48:54.400Z,50.3729692,30.4640737,177.8,11.95,-0.257,0.350,0.504,0,19.61
6487,2026-05-29T18:48:54.500Z,50.3729794,30.4640795,177.9,12.04,-0.211,0.219,0.578,0,20.11
6488,2026-05-29T18:48:54.600Z,50.3729897,30.4640857,177.9,12.17,-0.478,0.181,0.722,0,20.99
6489,2026-05-29T18:48:54.700Z,50.3730002,30.4640921,177.9,12.44,-0.490,0.064,0.641,0,21.26
6490,2026-05-29T18:48:54.800Z,50.3730106,30.4640988,177.9,12.46,-0.294,0.005,0.604,0,22.17
6491,2026-05-29T18:48:54.900Z,50.3730208,30.4641057,177.9,12.46,-0.105,-0.015,0.536,0,23.45
6492,2026-05-29T18:48:55.000Z,50.3730314,30.4641131,177.9,12.78,-0.161,-0.060,0.606,0,24.08
6493,2026-05-29T18:48:55.100Z,50.3730417,30.4641209,177.9,12.75,0.094,-0.033,0.660,0,25.52
6494,2026-05-29T18:48:55.200Z,50.3730520,30.4641291,177.9,12.82,0.098,-0.010,0.787,0,26.74
6495,2026-05-29T18:48:55.300Z,50.3730625,30.4641375,177.9,13.09,-0.044,-0.007,0.936,0,27.07
6496,2026-05-29T18:48:55.400Z,50.3730729,30.4641462,177.9,13.08,-0.200,0.019,1.029,0,28.27
6497,2026-05-29T18:48:55.500Z,50.3730832,30.4641554,177.9,13.21,-0.088,0.021,0.903,0,29.44
6498,2026-05-29T18:48:55.600Z,50.3730935,30.4641649,177.8,13.28,-0.266,-0.037,0.959,0,30.40
6499,2026-05-29T18:48:55.700Z,50.3731037,30.4641748,177.8,13.44,-0.355,-0.195,1.099,0,31.45
6500,2026-05-29T18:48:55.800Z,50.3731137,30.4641850,177.8,13.38,-0.115,-0.128,0.923,0,32.61
6501,2026-05-29T18:48:55.900Z,50.3731241,30.4641955,177.8,13.66,-0.148,-0.144,0.917,0,32.97
6502,2026-05-29T18:48:56.000Z,50.3731344,30.4642063,177.7,13.73,-0.098,-0.113,0.930,0,33.70
6503,2026-05-29T18:48:56.100Z,50.3731446,30.4642172,177.7,13.75,0.091,-0.083,0.831,0,34.12
6504,2026-05-29T18:48:56.200Z,50.3731549,30.4642286,177.7,13.92,0.185,-0.006,0.644,0,35.51
6505,2026-05-29T18:48:56.300Z,50.3731651,30.4642403,177.7,14.04,0.105,-0.095,0.654,0,36.12
6506,2026-05-29T18:48:56.400Z,50.3731752,30.4642522,177.7,14.01,0.155,-0.120,0.674,0,36.70
6507,2026-05-29T18:48:56.500Z,50.3731853,30.4642644,177.7,14.14,0.202,-0.084,0.667,0,37.81
6508,2026-05-29T18:48:56.600Z,50.3731956,30.4642768,177.7,14.41,0.089,-0.122,0.755,0,37.70
6509,2026-05-29T18:48:56.700Z,50.3732057,30.4642893,177.7,14.32,0.131,-0.069,0.780,0,38.40
6510,2026-05-29T18:48:56.800Z,50.3732159,30.4643023,177.7,14.51,0.065,-0.038,0.780,0,39.14
6511,2026-05-29T18:48:56.900Z,50.3732258,30.4643153,177.7,14.37,0.175,0.011,0.562,0,39.88
6512,2026-05-29T18:48:57.000Z,50.3732358,30.4643287,177.6,14.62,0.047,-0.095,0.674,0,40.29
6513,2026-05-29T18:48:57.100Z,50.3732459,30.4643422,177.7,14.71,0.075,-0.056,0.555,0,40.71
6514,2026-05-29T18:48:57.200Z,50.3732559,30.4643560,177.7,14.80,-0.012,-0.085,0.589,0,41.34
6515,2026-05-29T18:48:57.300Z,50.3732658,30.4643700,177.7,14.77,0.048,-0.083,0.567,0,42.29
6516,2026-05-29T18:48:57.400Z,50.3732757,30.4643844,177.7,15.00,0.031,-0.132,0.762,0,42.86
6517,2026-05-29T18:48:57.500Z,50.3732853,30.4643989,177.7,14.82,-0.036,-0.072,0.760,0,44.03
6518,2026-05-29T18:48:57.600Z,50.3732949,30.4644139,177.7,15.01,0.111,-0.122,0.809,0,44.76
6519,2026-05-29T18:48:57.700Z,50.3733045,30.4644291,177.7,15.10,-0.007,-0.168,0.822,0,45.41
6520,2026-05-29T18:48:57.800Z,50.3733137,30.4644447,177.7,15.07,-0.107,-0.252,0.938,0,47.06
6521,2026-05-29T18:48:57.900Z,50.3733225,30.4644605,177.7,14.95,-0.141,-0.242,0.923,0,48.46
6522,2026-05-29T18:48:58.000Z,50.3733313,30.4644770,177.7,15.20,0.011,-0.298,0.947,0,50.23
6523,2026-05-29T18:48:58.100Z,50.3733398,30.4644935,177.7,15.12,-0.203,-0.379,1.046,0,51.18
6524,2026-05-29T18:48:58.200Z,50.3733478,30.4645105,177.7,14.99,-0.177,-0.365,1.143,0,53.25
6525,2026-05-29T18:48:58.300Z,50.3733556,30.4645282,177.7,15.20,0.101,-0.267,1.070,0,55.36
6526,2026-05-29T18:48:58.400Z,50.3733628,30.4645464,177.7,15.17,-0.026,-0.235,1.122,0,58.02
6527,2026-05-29T18:48:58.500Z,50.3733691,30.4645650,177.7,15.08,0.018,-0.348,0.980,0,61.22
6528,2026-05-29T18:48:58.600Z,50.3733748,30.4645840,177.7,14.91,0.242,-0.378,0.690,0,64.65
6529,2026-05-29T18:48:58.700Z,50.3733800,30.4646036,177.7,15.10,0.196,-0.505,0.660,0,67.22
6530,2026-05-29T18:48:58.800Z,50.3733839,30.4646233,177.7,14.77,0.054,-0.513,0.781,0,71.80
6531,2026-05-29T18:48:58.900Z,50.3733868,30.4646434,177.8,14.69,0.175,-0.650,0.768,0,76.73
6532,2026-05-29T18:48:59.000Z,50.3733888,30.4646639,177.7,14.79,0.366,-0.479,0.769,0,80.54
6533,2026-05-29T18:48:59.100Z,50.3733895,30.4646837,177.8,14.26,0.356,-0.483,1.028,0,86.04
6534,2026-05-29T18:48:59.200Z,50.3733896,30.4647042,177.8,14.56,0.564,-0.333,1.004,0,89.08
6535,2026-05-29T18:48:59.300Z,50.3733889,30.4647239,177.8,14.11,0.567,-0.401,0.945,0,92.30
6536,2026-05-29T18:48:59.400Z,50.3733869,30.4647431,177.9,13.93,0.555,-0.427,0.733,0,98.28
6537,2026-05-29T18:48:59.500Z,50.3733840,30.4647625,177.8,14.16,0.375,-0.585,0.903,0,102.58
6538,2026-05-29T18:48:59.600Z,50.3733802,30.4647806,177.9,13.54,0.179,-0.727,0.914,0,106.95
6539,2026-05-29T18:48:59.700Z,50.3733755,30.4647980,177.9,13.48,-0.056,-0.825,0.836,0,112.27
6540,2026-05-29T18:48:59.800Z,50.3733707,30.4648148,177.9,13.14,-0.036,-0.694,0.637,0,113.89
