Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T19:06:25+00:00
Date,29/05/2026
Time,07/06/25
Session Index,4
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,43.125
Incomplete lap, 5.123, sectors, 0,0,0,0,5.123
Lap 1, 45.523, sectors, 8.885,18.257,11.461,0,6.920
Lap 2, 43.743, sectors, 7.669,17.886,11.248,0,6.940
Lap 3, 43.64, sectors, 7.66,17.735,11.278,0,6.967
Lap 4, 43.548, sectors, 7.699,17.765,11.101,0,6.983
Lap 5, 44.499, sectors, 7.697,18.016,11.84,0,6.946
Lap 6, 43.436, sectors, 7.765,17.753,11.017,0,6.901
Lap 7, 43.737, sectors, 7.607,18.084,11.234,0,6.812
Lap 8, 43.168, sectors, 7.63,17.63,11.147,0,6.761
Lap 9, 43.472, sectors, 7.896,17.585,11.229,0,6.762
Lap 10, 43.568, sectors, 7.666,17.91,11.289,0,6.703
Lap 11, 43.441, sectors, 7.645,17.727,11.404,0,6.665
Lap 12, 43.125, sectors, 7.523,17.612,11.272,0,6.718
Lap 13, 43.472, sectors, 7.708,17.721,11.226,0,6.817
Lap 14, 43.373, sectors, 7.618,17.605,11.487,0,6.663
Incomplete lap, 63.932, sectors, 10.109,19.747,11.141,0,22.935

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
3578,2026-05-29T19:12:22.900Z,50.3730889,30.4650035,178.5,10.20,-0.181,-0.657,1.413,9,220.51
3579,2026-05-29T19:12:23.000Z,50.3730813,30.4649938,178.5,10.70,-0.079,-0.672,1.427,9,218.68
3580,2026-05-29T19:12:23.100Z,50.3730763,30.4649827,178.5,9.92,0.017,-0.479,1.250,9,233.38
3581,2026-05-29T19:12:23.200Z,50.3730708,30.4649719,178.4,9.96,0.011,-0.414,1.200,9,231.98
3582,2026-05-29T19:12:23.300Z,50.3730670,30.4649604,178.4,9.37,0.054,-0.535,1.350,9,240.48
3583,2026-05-29T19:12:23.400Z,50.3730642,30.4649481,178.4,9.46,0.048,-0.593,1.337,9,249.43
3584,2026-05-29T19:12:23.500Z,50.3730606,30.4649358,178.3,9.58,-0.032,-0.682,1.223,9,247.03
3585,2026-05-29T19:12:23.600Z,50.3730604,30.4649239,178.3,8.61,0.209,-0.725,1.250,9,263.62
3586,2026-05-29T19:12:23.700Z,50.3730600,30.4649108,178.3,9.12,0.178,-0.911,1.218,9,265.75
3587,2026-05-29T19:12:23.800Z,50.3730611,30.4648993,178.3,8.40,0.053,-0.627,1.073,9,276.03
3588,2026-05-29T19:12:23.900Z,50.3730617,30.4648879,178.3,8.24,0.009,-0.729,1.014,9,275.19
3589,2026-05-29T19:12:24.000Z,50.3730627,30.4648769,178.3,7.80,0.103,-0.372,1.117,9,276.91
3590,2026-05-29T19:12:24.100Z,50.3730656,30.4648669,178.3,7.76,-0.008,-0.378,1.103,9,288.51
3591,2026-05-29T19:12:24.200Z,50.3730682,30.4648570,178.2,7.68,0.120,-0.080,1.043,9,291.52
3592,2026-05-29T19:12:24.300Z,50.3730719,30.4648480,178.3,7.50,0.223,-0.232,1.140,9,299.41
3593,2026-05-29T19:12:24.400Z,50.3730761,30.4648399,178.2,7.41,0.376,-0.188,1.266,9,306.17
3594,2026-05-29T19:12:24.500Z,50.3730809,30.4648325,178.2,7.37,0.301,-0.281,1.125,9,313.33
3595,2026-05-29T19:12:24.600Z,50.3730865,30.4648262,178.2,7.49,0.261,-0.320,1.301,9,321.57
3596,2026-05-29T19:12:24.700Z,50.3730924,30.4648217,178.3,7.16,0.195,-0.484,1.237,9,332.24
3597,2026-05-29T19:12:24.800Z,50.3730986,30.4648183,178.2,7.24,0.300,-0.508,1.246,9,338.91
3598,2026-05-29T19:12:24.900Z,50.3731049,30.4648161,178.2,7.13,0.239,-0.579,1.166,9,346.86
3599,2026-05-29T19:12:25.000Z,50.3731112,30.4648157,178.2,7.06,0.285,-0.654,1.135,9,355.41
3600,2026-05-29T19:12:25.100Z,50.3731179,30.4648161,178.2,7.27,0.291,-0.674,1.059,9,2.30
3601,2026-05-29T19:12:25.200Z,50.3731244,30.4648178,178.2,7.34,0.347,-0.613,1.145,9,8.30
3602,2026-05-29T19:12:25.300Z,50.3731311,30.4648204,178.2,7.61,0.146,-0.438,1.188,9,13.44
3603,2026-05-29T19:12:25.400Z,50.3731378,30.4648236,178.3,7.73,0.241,-0.408,1.128,9,17.36
3604,2026-05-29T19:12:25.500Z,50.3731445,30.4648277,178.3,8.00,0.138,-0.250,1.191,9,20.58
3605,2026-05-29T19:12:25.600Z,50.3731513,30.4648320,178.3,8.07,0.134,-0.171,1.120,9,22.91
3606,2026-05-29T19:12:25.700Z,50.3731583,30.4648369,178.3,8.46,-0.038,0.004,1.074,9,23.36
3607,2026-05-29T19:12:25.800Z,50.3731652,30.4648419,178.3,8.51,-0.033,0.016,0.971,9,24.59
3608,2026-05-29T19:12:25.900Z,50.3731723,30.4648467,178.3,8.68,-0.084,0.089,0.990,9,23.18
3609,2026-05-29T19:12:26.000Z,50.3731800,30.4648509,178.3,8.96,-0.005,0.181,0.927,9,19.82
3610,2026-05-29T19:12:26.100Z,50.3731879,30.4648543,178.3,9.00,-0.037,0.290,0.906,9,16.05
3611,2026-05-29T19:12:26.200Z,50.3731957,30.4648568,178.3,8.93,-0.016,0.345,0.921,9,11.97
3612,2026-05-29T19:12:26.300Z,50.3732036,30.4648579,178.3,8.86,-0.024,0.476,0.985,9,5.24
3613,2026-05-29T19:12:26.400Z,50.3732118,30.4648575,178.3,9.02,0.005,0.584,1.016,9,359.00
3614,2026-05-29T19:12:26.500Z,50.3732194,30.4648553,178.3,8.63,0.021,0.663,1.000,9,350.33
3615,2026-05-29T19:12:26.600Z,50.3732272,30.4648527,178.3,8.96,-0.055,0.789,1.087,9,348.37
3616,2026-05-29T19:12:26.700Z,50.3732344,30.4648480,178.3,8.70,-0.005,0.784,1.078,9,338.16
3617,2026-05-29T19:12:26.800Z,50.3732414,30.4648422,178.3,8.86,-0.045,0.850,1.094,9,332.92
3618,2026-05-29T19:12:26.900Z,50.3732475,30.4648352,178.3,8.49,-0.079,0.981,1.039,9,324.60
3619,2026-05-29T19:12:27.000Z,50.3732533,30.4648271,178.3,8.57,-0.146,1.001,1.082,9,318.47
3620,2026-05-29T19:12:27.100Z,50.3732581,30.4648179,178.3,8.49,-0.107,1.018,1.071,9,310.84
3621,2026-05-29T19:12:27.200Z,50.3732625,30.4648078,178.3,8.66,-0.166,1.042,1.135,9,304.48
3622,2026-05-29T19:12:27.300Z,50.3732657,30.4647970,178.3,8.42,-0.017,1.104,0.926,9,296.12
3623,2026-05-29T19:12:27.400Z,50.3732686,30.4647855,178.3,8.86,0.036,0.920,0.824,9,292.67
3624,2026-05-29T19:12:27.500Z,50.3732702,30.4647739,178.3,8.37,0.123,0.940,0.850,9,282.48
3625,2026-05-29T19:12:27.600Z,50.3732715,30.4647611,178.2,9.28,0.232,0.909,0.754,9,280.20
3626,2026-05-29T19:12:27.700Z,50.3732717,30.4647489,178.3,8.61,0.226,0.904,0.621,9,271.90
3627,2026-05-29T19:12:27.800Z,50.3732712,30.4647361,178.2,9.04,0.144,0.837,0.784,9,267.48
3628,2026-05-29T19:12:27.900Z,50.3732700,30.4647231,178.2,9.23,0.072,0.847,0.911,9,262.04
3629,2026-05-29T19:12:28.000Z,50.3732682,30.4647106,178.2,9.10,-0.023,0.807,0.919,9,257.36
3630,2026-05-29T19:12:28.100Z,50.3732651,30.4646981,178.2,9.41,-0.105,0.745,0.950,9,250.21
3631,2026-05-29T19:12:28.200Z,50.3732622,30.4646851,178.3,9.75,-0.161,0.612,1.104,9,250.35
3632,2026-05-29T19:12:28.300Z,50.3732583,30.4646735,178.3,9.33,-0.137,0.646,0.997,9,243.10
3633,2026-05-29T19:12:28.400Z,50.3732537,30.4646613,178.3,9.97,-0.145,0.577,1.029,9,239.73
3634,2026-05-29T19:12:28.500Z,50.3732487,30.4646501,178.3,9.70,-0.070,0.563,0.908,9,235.57
3635,2026-05-29T19:12:28.600Z,50.3732430,30.4646391,178.3,10.01,-0.096,0.520,0.864,9,231.12
3636,2026-05-29T19:12:28.700Z,50.3732368,30.4646291,178.3,9.95,-0.024,0.527,0.957,9,225.61
3637,2026-05-29T19:12:28.800Z,50.3732300,30.4646197,178.3,10.09,-0.024,0.527,0.957,9,221.78
3638,2026-05-29T19:12:28.900Z,50.3732225,30.4646112,178.3,10.23,-0.166,0.653,1.096,9,216.26
3639,2026-05-29T19:12:29.000Z,50.3732147,30.4646030,178.3,10.40,-0.112,0.575,1.110,9,214.04
3640,2026-05-29T19:12:29.100Z,50.3732064,30.4645953,178.3,10.65,0.001,0.573,0.945,9,210.79
3641,2026-05-29T19:12:29.200Z,50.3731983,30.4645876,178.3,10.62,0.237,0.448,0.824,9,211.15
3642,2026-05-29T19:12:29.300Z,50.3731897,30.4645797,178.3,10.96,0.350,0.278,0.780,9,210.28
3643,2026-05-29T19:12:29.400Z,50.3731812,30.4645714,178.4,11.18,0.393,0.148,0.616,9,211.71
3644,2026-05-29T19:12:29.500Z,50.3731727,30.4645628,178.4,11.22,0.392,0.073,0.750,9,212.90
3645,2026-05-29T19:12:29.600Z,50.3731642,30.4645538,178.4,11.40,0.280,-0.041,1.003,9,213.82
3646,2026-05-29T19:12:29.700Z,50.3731556,30.4645444,178.4,11.59,0.096,-0.075,0.858,9,214.68
3647,2026-05-29T19:12:29.800Z,50.3731471,30.4645350,178.4,11.64,-0.079,-0.027,0.651,9,215.07
3648,2026-05-29T19:12:29.900Z,50.3731383,30.4645254,178.4,11.83,-0.053,-0.065,0.568,9,214.98
3649,2026-05-29T19:12:30.000Z,50.3731296,30.4645159,178.4,11.86,0.011,-0.006,0.511,9,214.68
3650,2026-05-29T19:12:30.100Z,50.3731207,30.4645062,178.4,12.06,0.066,0.091,0.476,9,214.48
3651,2026-05-29T19:12:30.200Z,50.3731113,30.4644972,178.4,12.15,0.152,0.093,0.508,9,212.16
3652,2026-05-29T19:12:30.300Z,50.3731018,30.4644886,178.4,12.22,0.378,0.142,0.589,9,210.31
3653,2026-05-29T19:12:30.400Z,50.3730923,30.4644800,178.5,12.28,0.292,0.297,0.716,9,209.68
3654,2026-05-29T19:12:30.500Z,50.3730820,30.4644730,178.4,12.34,0.356,0.363,0.629,9,204.32
3655,2026-05-29T19:12:30.600Z,50.3730716,30.4644668,178.4,12.37,0.210,0.398,0.569,9,201.37
3656,2026-05-29T19:12:30.700Z,50.3730610,30.4644618,178.4,12.32,0.110,0.767,0.715,9,196.92
3657,2026-05-29T19:12:30.800Z,50.3730499,30.4644587,178.4,12.46,0.022,0.762,0.751,9,190.77
3658,2026-05-29T19:12:30.900Z,50.3730391,30.4644553,178.4,12.36,0.174,0.771,0.722,9,191.00
3659,2026-05-29T19:12:31.000Z,50.3730281,30.4644549,178.4,12.31,-0.008,0.968,0.741,9,182.58
3660,2026-05-29T19:12:31.100Z,50.3730166,30.4644552,178.4,12.65,0.017,0.995,0.708,9,179.06
3661,2026-05-29T19:12:31.200Z,50.3730057,30.4644569,178.4,12.24,0.148,0.712,0.613,9,174.56
3662,2026-05-29T19:12:31.300Z,50.3729946,30.4644599,178.4,12.60,0.302,0.892,0.554,9,170.54
3663,2026-05-29T19:12:31.400Z,50.3729837,30.4644642,178.4,12.52,0.221,0.852,0.491,9,166.42
3664,2026-05-29T19:12:31.500Z,50.3729730,30.4644699,178.4,12.58,0.351,0.643,0.484,9,161.46
3665,2026-05-29T19:12:31.600Z,50.3729627,30.4644763,178.5,12.41,0.448,0.782,0.424,9,158.61
3666,2026-05-29T19:12:31.700Z,50.3729522,30.4644838,178.5,12.83,0.253,0.943,0.290,9,155.58
3667,2026-05-29T19:12:31.800Z,50.3729431,30.4644928,178.5,12.11,0.175,0.744,0.356,9,148.94
3668,2026-05-29T19:12:31.900Z,50.3729334,30.4645027,178.5,12.82,0.211,0.873,0.409,9,147.12
3669,2026-05-29T19:12:32.000Z,50.3729245,30.4645129,178.5,12.35,0.306,1.013,0.383,9,144.44
3670,2026-05-29T19:12:32.100Z,50.3729164,30.4645247,178.5,12.35,0.257,0.890,0.408,9,137.95
3671,2026-05-29T19:12:32.200Z,50.3729084,30.4645375,178.5,12.63,0.497,0.810,0.422,9,134.75
3672,2026-05-29T19:12:32.300Z,50.3729010,30.4645509,178.5,12.55,0.366,0.951,0.489,9,130.95
3673,2026-05-29T19:12:32.400Z,50.3728942,30.4645653,178.5,12.78,0.397,0.869,0.437,9,127.34
3674,2026-05-29T19:12:32.500Z,50.3728875,30.4645794,178.5,12.57,0.255,0.694,0.395,9,126.54
3675,2026-05-29T19:12:32.600Z,50.3728807,30.4645941,178.5,12.85,0.240,0.525,0.394,9,125.80
3676,2026-05-29T19:12:32.700Z,50.3728736,30.4646090,178.5,13.17,0.215,0.313,0.557,9,126.39
3677,2026-05-29T19:12:32.800Z,50.3728666,30.4646235,178.5,13.00,0.295,0.191,0.446,9,126.97
3678,2026-05-29T19:12:32.900Z,50.3728593,30.4646382,178.5,13.18,0.112,-0.047,0.605,9,127.49
3679,2026-05-29T19:12:33.000Z,50.3728523,30.4646532,178.5,13.25,-0.061,-0.180,0.575,9,126.44
3680,2026-05-29T19:12:33.100Z,50.3728451,30.4646683,178.5,13.39,0.086,-0.183,0.681,9,126.59
3681,2026-05-29T19:12:33.200Z,50.3728378,30.4646828,178.6,13.17,-0.165,-0.106,0.775,9,127.63
3682,2026-05-29T19:12:33.300Z,50.3728310,30.4646980,178.6,13.17,-0.246,-0.119,1.014,9,125.95
3683,2026-05-29T19:12:33.400Z,50.3728248,30.4647138,178.6,13.07,-0.072,0.084,0.892,9,123.36
3684,2026-05-29T19:12:33.500Z,50.3728181,30.4647289,178.6,12.87,-0.061,0.357,1.110,9,123.50
3685,2026-05-29T19:12:33.600Z,50.3728115,30.4647442,178.6,12.86,-0.107,0.559,1.084,9,123.34
3686,2026-05-29T19:12:33.700Z,50.3728035,30.4647589,178.6,13.26,0.164,0.627,0.807,9,125.99
3687,2026-05-29T19:12:33.800Z,50.3727987,30.4647728,178.5,12.03,0.195,0.879,0.610,9,123.74
3688,2026-05-29T19:12:33.900Z,50.3727967,30.4647900,178.5,11.61,0.300,0.950,0.550,9,116.66
3689,2026-05-29T19:12:34.000Z,50.3727957,30.4648073,178.4,11.17,0.549,0.998,0.328,9,110.07
3690,2026-05-29T19:12:34.100Z,50.3727963,30.4648241,178.5,10.90,0.242,0.918,0.531,9,102.82
3691,2026-05-29T19:12:34.200Z,50.3727996,30.4648402,178.6,10.32,0.289,0.992,0.562,9,92.15
3692,2026-05-29T19:12:34.300Z,50.3728007,30.4648570,178.6,11.23,0.162,0.518,0.762,9,90.32
3693,2026-05-29T19:12:34.400Z,50.3728082,30.4648733,178.7,10.65,0.070,0.725,0.878,9,72.39
3694,2026-05-29T19:12:34.500Z,50.3728105,30.4648875,178.7,10.60,-0.062,0.554,0.941,9,74.30
3695,2026-05-29T19:12:34.600Z,50.3728148,30.4648993,178.6,10.01,0.118,0.733,0.693,9,63.20
3696,2026-05-29T19:12:34.700Z,50.3728193,30.4649107,178.6,9.84,-0.032,0.724,0.903,9,59.34
3697,2026-05-29T19:12:34.800Z,50.3728246,30.4649209,178.6,9.51,0.014,1.069,0.803,9,52.31
3698,2026-05-29T19:12:34.900Z,50.3728310,30.4649300,178.6,9.57,-0.072,0.922,0.684,9,44.09
3699,2026-05-29T19:12:35.000Z,50.3728375,30.4649378,178.6,9.27,-0.188,1.195,0.811,9,38.61
3700,2026-05-29T19:12:35.100Z,50.3728449,30.4649445,178.5,9.47,-0.143,1.066,0.754,9,31.16
3701,2026-05-29T19:12:35.200Z,50.3728519,30.4649501,178.5,8.93,-0.204,1.139,0.695,9,27.27
3702,2026-05-29T19:12:35.300Z,50.3728598,30.4649539,178.6,9.09,-0.204,1.139,0.695,9,18.61
3703,2026-05-29T19:12:35.400Z,50.3728674,30.4649561,178.6,8.67,-0.144,1.103,0.807,9,11.51
3704,2026-05-29T19:12:35.500Z,50.3728748,30.4649572,178.5,8.45,0.089,1.156,0.729,9,6.15
3705,2026-05-29T19:12:35.600Z,50.3728822,30.4649566,178.5,8.34,0.089,1.156,0.729,9,358.17
3706,2026-05-29T19:12:35.700Z,50.3728895,30.4649555,178.4,8.32,0.094,1.179,0.606,9,354.98
3707,2026-05-29T19:12:35.800Z,50.3728964,30.4649516,178.5,8.24,0.077,1.216,0.554,9,343.85
3708,2026-05-29T19:12:35.900Z,50.3729026,30.4649476,178.4,7.72,0.048,1.317,0.529,9,340.38
3709,2026-05-29T19:12:36.000Z,50.3729086,30.4649415,178.5,7.84,-0.130,1.211,0.562,9,330.51
3710,2026-05-29T19:12:36.100Z,50.3729141,30.4649351,178.5,7.69,-0.073,1.262,0.584,9,325.87
3711,2026-05-29T19:12:36.200Z,50.3729187,30.4649269,178.5,7.77,-0.192,1.148,0.803,9,315.91
3712,2026-05-29T19:12:36.300Z,50.3729232,30.4649187,178.5,7.62,-0.234,1.158,0.869,9,311.52
3713,2026-05-29T19:12:36.400Z,50.3729262,30.4649094,178.6,7.36,-0.120,1.107,0.861,9,300.34
3714,2026-05-29T19:12:36.500Z,50.3729285,30.4648993,178.5,7.56,-0.127,1.021,1.130,9,292.78
3715,2026-05-29T19:12:36.600Z,50.3729310,30.4648896,178.7,7.37,-0.216,0.906,1.147,9,290.64
3716,2026-05-29T19:12:36.700Z,50.3729319,30.4648801,178.8,6.76,-0.033,0.945,1.013,9,282.38
3717,2026-05-29T19:12:36.800Z,50.3729325,30.4648690,178.8,7.66,0.074,0.955,1.055,9,276.68
3718,2026-05-29T19:12:36.900Z,50.3729317,30.4648585,179.0,7.34,-0.114,0.649,1.130,9,264.80
3719,2026-05-29T19:12:37.000Z,50.3729310,30.4648482,179.1,7.37,-0.061,0.708,1.006,9,263.64
3720,2026-05-29T19:12:37.100Z,50.3729290,30.4648382,179.3,7.34,0.094,0.723,1.044,9,254.56
3721,2026-05-29T19:12:37.200Z,50.3729268,30.4648283,179.4,7.42,-0.010,0.718,1.107,9,251.19
3722,2026-05-29T19:12:37.300Z,50.3729238,30.4648190,179.5,7.36,0.081,0.563,1.000,9,244.25
3723,2026-05-29T19:12:37.400Z,50.3729204,30.4648095,179.6,7.64,0.160,0.657,0.978,9,241.35
3724,2026-05-29T19:12:37.500Z,50.3729167,30.4648006,179.7,7.54,0.140,0.618,0.958,9,237.60
3725,2026-05-29T19:12:37.600Z,50.3729124,30.4647925,179.8,7.41,0.059,0.560,0.968,9,231.33
3726,2026-05-29T19:12:37.700Z,50.3729074,30.4647842,179.9,7.94,0.080,0.481,0.929,9,226.98
3727,2026-05-29T19:12:37.800Z,50.3729026,30.4647764,180.0,7.66,-0.197,0.507,1.060,9,225.78
3728,2026-05-29T19:12:37.900Z,50.3728973,30.4647690,180.1,7.83,-0.073,0.490,1.043,9,221.77
3729,2026-05-29T19:12:38.000Z,50.3728921,30.4647615,180.3,7.82,0.024,0.374,0.995,9,222.01
3730,2026-05-29T19:12:38.100Z,50.3728863,30.4647542,180.4,8.19,0.136,0.274,0.904,9,219.14
3731,2026-05-29T19:12:38.200Z,50.3728807,30.4647467,180.5,8.16,0.181,0.208,0.947,9,220.07
3732,2026-05-29T19:12:38.300Z,50.3728751,30.4647392,180.7,8.28,0.243,0.115,0.905,9,219.47
3733,2026-05-29T19:12:38.400Z,50.3728693,30.4647318,180.8,8.27,0.136,0.120,1.040,9,219.13
3734,2026-05-29T19:12:38.500Z,50.3728635,30.4647242,180.9,8.43,0.167,0.150,0.908,9,219.69
3735,2026-05-29T19:12:38.600Z,50.3728574,30.4647165,180.9,8.63,0.042,0.153,0.917,9,219.14
3736,2026-05-29T19:12:38.700Z,50.3728515,30.4647085,181.0,8.71,-0.007,0.036,0.936,9,220.27
3737,2026-05-29T19:12:38.800Z,50.3728453,30.4647000,181.0,9.07,0.141,-0.065,1.019,9,221.33
3738,2026-05-29T19:12:38.900Z,50.3728393,30.4646917,181.1,8.93,0.178,-0.091,0.897,9,221.82
3739,2026-05-29T19:12:39.000Z,50.3728326,30.4646833,181.1,9.30,0.128,-0.120,1.045,9,220.59
3740,2026-05-29T19:12:39.100Z,50.3728258,30.4646741,181.0,9.81,0.197,-0.087,1.048,9,221.48
3741,2026-05-29T19:12:39.200Z,50.3728194,30.4646649,181.0,9.65,0.340,0.009,0.799,9,223.47
3742,2026-05-29T19:12:39.300Z,50.3728126,30.4646553,180.9,10.01,0.243,0.067,0.585,9,223.49
3743,2026-05-29T19:12:39.400Z,50.3728060,30.4646452,180.9,10.14,0.125,0.023,0.510,9,225.37
3744,2026-05-29T19:12:39.500Z,50.3727994,30.4646344,180.8,10.54,-0.038,-0.010,0.580,9,226.48
3745,2026-05-29T19:12:39.600Z,50.3727923,30.4646238,180.7,10.73,-0.102,0.045,0.544,9,226.06
3746,2026-05-29T19:12:39.700Z,50.3727851,30.4646134,180.5,10.69,-0.428,0.014,0.933,9,225.54
3747,2026-05-29T19:12:39.800Z,50.3727775,30.4646020,180.3,11.46,-0.458,0.005,1.186,9,226.26
3748,2026-05-29T19:12:39.900Z,50.3727701,30.4645906,180.2,11.41,-0.375,0.111,1.261,9,226.28
3749,2026-05-29T19:12:40.000Z,50.3727628,30.4645787,180.1,11.67,-0.366,0.088,1.157,9,227.05
3750,2026-05-29T19:12:40.100Z,50.3727551,30.4645663,179.9,12.12,-0.177,0.005,1.104,9,227.42
3751,2026-05-29T19:12:40.200Z,50.3727475,30.4645533,179.7,12.46,0.064,-0.031,0.749,9,229.04
3752,2026-05-29T19:12:40.300Z,50.3727404,30.4645401,179.5,12.28,-0.031,-0.056,0.805,9,231.04
3753,2026-05-29T19:12:40.400Z,50.3727335,30.4645264,179.4,12.36,-0.023,-0.166,0.958,9,232.61
3754,2026-05-29T19:12:40.500Z,50.3727275,30.4645124,179.3,12.08,0.077,-0.196,0.985,9,236.59
3755,2026-05-29T19:12:40.600Z,50.3727229,30.4644982,179.1,11.44,-0.068,-0.424,1.016,9,242.61
3756,2026-05-29T19:12:40.700Z,50.3727183,30.4644840,179.1,11.29,-0.117,-0.483,1.258,9,242.77
3757,2026-05-29T19:12:40.800Z,50.3727156,30.4644702,179.0,10.44,-0.050,-0.495,1.001,9,250.85
3758,2026-05-29T19:12:40.900Z,50.3727136,30.4644566,179.1,9.81,-0.023,-0.620,1.070,9,252.67
3759,2026-05-29T19:12:41.000Z,50.3727130,30.4644440,179.0,9.10,-0.065,-0.598,1.135,9,263.81
3760,2026-05-29T19:12:41.100Z,50.3727121,30.4644304,179.1,9.54,-0.088,-0.369,1.276,9,261.93
3761,2026-05-29T19:12:41.200Z,50.3727141,30.4644189,179.1,8.33,0.066,-0.368,1.201,9,279.79
3762,2026-05-29T19:12:41.300Z,50.3727145,30.4644061,179.1,8.93,0.066,-0.368,1.201,9,272.22
3763,2026-05-29T19:12:41.400Z,50.3727176,30.4643957,179.1,8.07,0.040,-0.583,0.947,9,290.59
3764,2026-05-29T19:12:41.500Z,50.3727207,30.4643855,179.1,8.01,0.258,-0.586,0.763,9,294.12
3765,2026-05-29T19:12:41.600Z,50.3727249,30.4643767,179.2,7.61,0.294,-0.990,0.758,9,302.91
3766,2026-05-29T19:12:41.700Z,50.3727298,30.4643688,179.1,7.81,0.354,-0.943,0.826,9,312.30
3767,2026-05-29T19:12:41.800Z,50.3727346,30.4643618,179.1,7.16,0.344,-1.079,0.845,9,315.80
3768,2026-05-29T19:12:41.900Z,50.3727407,30.4643551,179.2,8.02,0.439,-0.751,0.982,9,323.55
3769,2026-05-29T19:12:42.000Z,50.3727469,30.4643506,179.2,7.43,0.412,-0.649,0.994,9,332.54
3770,2026-05-29T19:12:42.100Z,50.3727532,30.4643480,179.2,7.19,0.412,-0.649,0.994,9,343.27
3771,2026-05-29T19:12:42.200Z,50.3727602,30.4643457,179.2,7.68,0.504,-0.540,0.907,9,347.05
3772,2026-05-29T19:12:42.300Z,50.3727673,30.4643448,179.2,7.93,0.408,-0.749,0.872,9,354.53
3773,2026-05-29T19:12:42.400Z,50.3727738,30.4643456,179.2,7.14,0.461,-0.595,0.861,9,3.78
3774,2026-05-29T19:12:42.500Z,50.3727812,30.4643466,179.2,8.16,0.432,-0.647,0.818,9,4.36
3775,2026-05-29T19:12:42.600Z,50.3727881,30.4643493,179.2,7.84,0.495,-0.639,0.685,9,12.94
3776,2026-05-29T19:12:42.700Z,50.3727950,30.4643527,179.2,8.00,0.300,-0.631,0.923,9,16.21
3777,2026-05-29T19:12:42.800Z,50.3728021,30.4643572,179.2,8.46,0.290,-0.371,0.836,9,21.73
3778,2026-05-29T19:12:42.900Z,50.3728092,30.4643622,179.2,8.65,0.175,-0.430,0.861,9,23.55
3779,2026-05-29T19:12:43.000Z,50.3728162,30.4643678,179.2,8.62,0.140,-0.109,0.937,9,26.94
3780,2026-05-29T19:12:43.100Z,50.3728239,30.4643727,179.2,9.15,-0.031,-0.040,1.053,9,22.62
3781,2026-05-29T19:12:43.200Z,50.3728316,30.4643772,179.2,9.19,-0.003,0.081,0.953,9,20.28
3782,2026-05-29T19:12:43.300Z,50.3728395,30.4643810,179.2,9.09,-0.088,0.224,1.111,9,17.39
3783,2026-05-29T19:12:43.400Z,50.3728472,30.4643831,179.2,8.81,-0.135,0.416,1.146,9,10.39
3784,2026-05-29T19:12:43.500Z,50.3728551,30.4643841,179.1,8.85,-0.107,0.507,1.136,9,4.71
3785,2026-05-29T19:12:43.600Z,50.3728629,30.4643835,179.1,8.71,-0.036,0.683,1.228,9,357.73
3786,2026-05-29T19:12:43.700Z,50.3728702,30.4643814,179.1,8.38,-0.038,0.864,1.140,9,349.64
3787,2026-05-29T19:12:43.800Z,50.3728771,30.4643779,179.1,8.11,-0.050,0.834,1.047,9,343.21
3788,2026-05-29T19:12:43.900Z,50.3728838,30.4643734,179.1,8.02,-0.045,0.887,1.101,9,337.17
3789,2026-05-29T19:12:44.000Z,50.3728900,30.4643674,179.1,7.94,-0.116,0.925,1.144,9,330.37
3790,2026-05-29T19:12:44.100Z,50.3728950,30.4643607,179.1,7.57,-0.140,0.873,0.985,9,322.42
3791,2026-05-29T19:12:44.200Z,50.3728994,30.4643528,179.1,7.47,-0.164,0.869,1.014,9,314.05
3792,2026-05-29T19:12:44.300Z,50.3729031,30.4643445,179.1,7.25,-0.168,0.989,0.991,9,307.35
3793,2026-05-29T19:12:44.400Z,50.3729057,30.4643354,179.1,7.12,-0.174,1.051,0.918,9,297.24
3794,2026-05-29T19:12:44.500Z,50.3729076,30.4643258,179.1,7.19,-0.176,1.142,0.762,9,289.55
3795,2026-05-29T19:12:44.600Z,50.3729083,30.4643161,179.1,6.86,-0.109,1.152,0.788,9,278.43
3796,2026-05-29T19:12:44.700Z,50.3729084,30.4643063,179.1,6.90,-0.131,1.102,0.821,9,272.75
3797,2026-05-29T19:12:44.800Z,50.3729076,30.4642970,179.1,6.67,-0.017,1.133,0.742,9,264.51
3798,2026-05-29T19:12:44.900Z,50.3729058,30.4642880,179.1,6.66,0.039,1.098,0.795,9,254.92
3799,2026-05-29T19:12:45.000Z,50.3729029,30.4642794,179.0,6.79,0.080,0.939,0.913,9,244.86
3800,2026-05-29T19:12:45.100Z,50.3728998,30.4642713,179.0,6.67,-0.017,0.991,0.901,9,239.92
3801,2026-05-29T19:12:45.200Z,50.3728953,30.4642643,179.0,6.91,0.002,0.975,0.913,9,227.27
3802,2026-05-29T19:12:45.300Z,50.3728907,30.4642577,179.0,6.93,-0.029,0.881,0.861,9,223.23
3803,2026-05-29T19:12:45.400Z,50.3728854,30.4642521,179.0,7.04,-0.126,0.826,0.879,9,215.04
